Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2009-01-19,Daily,2008,0,,2008,0,,2008,43487,30-42,2008,0,,2009,0,,4160,8.3,2.1
RedBluff,2009-01-20,Daily,2008,86,92,2008,0,,2008,43352,27-42,2008,0,,2009,0,,4160,8.3,2.1
RedBluff,2009-01-21,Daily,2008,0,,2008,0,,2008,42640,29-41,2008,0,,2009,0,,4160,8.3,1.8
RedBluff,2009-01-22,Daily,2008,71,102,2008,0,,2008,19654,32-40,2008,0,,2009,0,,4180,8.6,1.9
RedBluff,2009-01-23,Daily,2008,0,,2008,0,,2008,24923,31-41,2008,0,,2009,0,,4400,9.2,2.4
RedBluff,2009-01-24,Daily,2008,0,,2008,0,,2008,26309,31-42,2008,0,,2009,0,,4450,9.6,2.1
RedBluff,2009-01-25,Daily,2008,212,118-123,2008,104,54,2008,73441,30-45,2008,0,,2009,0,,6550,9.8,7.9
RedBluff,2009-01-26,Daily,2008,689,110,2008,0,,2008,480621,30-44,2008,0,,2009,0,,6550,9.0,10.4
RedBluff,2009-01-27,Daily,2008,0,,2008,0,,2008,124511,30-46,2008,0,,2009,0,,4910,8.0,5.4
RedBluff,2009-01-28,Daily,2008,0,,2008,0,,2008,98715,31-48,2008,0,,2009,0,,4450,7.7,3.1
RedBluff,2009-01-29,Daily,2008,0,,2008,0,,2008,54396,30-44,2008,0,,2009,0,,4370,8.6,3.6
RedBluff,2009-01-30,Daily,2008,0,,2008,0,,2008,23388,30-47,2008,0,,2009,0,,4300,9.0,2.8
RedBluff,2009-01-31,Daily,2008,0,,2008,0,,2008,25383,31-45,2008,0,,2009,0,,4250,9.2,2.5
RedBluff,2009-02-01,Daily,2008,0,,2008,0,,2008,25490,31-46,2008,0,,2009,0,,4250,9.3,2.0
RedBluff,2009-02-02,Daily,2008,61,130,2008,61,52,2008,28519,30-47,2008,0,,2009,0,,4200,9.4,2.0
RedBluff,2009-02-03,Daily,2008,0,,2008,0,,2008,40202,31-48,2008,0,,2009,0,,4200,9.5,1.9
RedBluff,2009-02-04,Daily,2008,0,,2008,0,,2008,42929,30-42,2008,0,,2009,0,,4160,9.5,1.7
RedBluff,2009-02-05,Daily,2008,0,,2008,28,61,2008,15400,32-43,2008,0,,2009,0,,4160,9.5,2.2
RedBluff,2009-02-06,Daily,2008,0,,2008,30,61,2008,10753,29-49,2008,0,,2009,0,,4180,9.7,2.6
RedBluff,2009-02-07,Daily,2008,31,99,2008,0,,2008,10678,34-46,2008,0,,2009,0,,4300,9.7,2.5
RedBluff,2009-02-08,Daily,2008,0,,2008,0,,2008,138730,31-43,2008,0,,2009,0,,4330,9.5,1.7
RedBluff,2009-02-09,Daily,2008,341,120,2008,341,62,2008,206053,30-48,2008,0,,2009,0,,5610,8.9,11.1
RedBluff,2009-02-10,Daily,2008,0,,2008,308,55,2008,152506,31-52,2008,0,,2009,0,,4930,8.3,5.1
RedBluff,2009-02-11,Daily,2008,0,,2008,0,,2008,71147,27-51,2008,0,,2009,0,,4540,7.5,3.8
RedBluff,2009-02-12,Daily,2008,312,93-111,2008,238,60-61,2008,60829,31-53,2008,0,,2009,73,30,6230,7.8,6.2
RedBluff,2009-02-13,Daily,2008,0,,2008,180,57,2008,77856,31-52,2008,0,,2009,0,,5950,7.7,10.1
RedBluff,2009-02-14,Daily,2008,484,114,2008,855,60-63,2008,255497,32-54,2008,0,,2009,0,,7000,7.2,13.7
RedBluff,2009-02-15,Daily,2008,0,,2008,808,56-63,2008,157584,32-52,2008,0,,2009,0,,9720,7.3,13.9
RedBluff,2009-02-16,Daily,2008,1408,100,2008,744,58,2008,377325,32-55,2008,0,,2009,0,,19700,7.2,43.5
RedBluff,2009-02-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26900,7.3,NA
RedBluff,2009-02-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33000,7.8,NA
RedBluff,2009-02-19,Daily,2008,538,87-115,2008,367,60-66,2008,175350,30-56,2008,0,,2009,0,,18500,8.9,18.1
RedBluff,2009-02-20,Daily,2008,426,82-112,2008,508,60-66,2008,50736,31-56,2008,0,,2009,67,26,9100,9.3,8.4
RedBluff,2009-02-21,Daily,2008,138,95-98,2008,277,58-61,2008,27476,29-57,2008,0,,2009,0,,6870,9.7,6.2
RedBluff,2009-02-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6960,9.9,NA
RedBluff,2009-02-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18900,10.3,NA
RedBluff,2009-02-24,Daily,2008,2621,94-124,2008,833,59-63,2008,202160,32-52,2008,0,,2009,0,,24100,10.6,38.3
RedBluff,2009-02-25,Daily,2008,3497,89-141,2008,1601,60,2008,478058,31-58,2008,0,,2009,0,,23100,10.3,59.5
RedBluff,2009-02-26,Daily,2008,583,105-131,2008,0,,2008,173512,31-58,2008,295,166,2009,153,29-120,11500,10.2,19.2
RedBluff,2009-02-27,Daily,2008,1228,111-144,2008,0,,2008,175113,30-53,2008,0,,2009,0,,12600,10.4,26.3
RedBluff,2009-02-28,Daily,2008,70,112,2008,70,63,2008,69035,29-59,2008,0,,2009,0,,8710,9.8,16.4
RedBluff,2009-03-01,Daily,2008,66,114,2008,0,,2008,15313,31-58,2008,0,,2009,0,,7280,9.9,11.0
RedBluff,2009-03-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25100,10.5,NA
RedBluff,2009-03-03,Daily,2008,1047,112-134,2008,523,68,2008,270563,30-54,2008,0,,2009,523,184,22900,9.8,114.3
RedBluff,2009-03-04,Daily,2008,687,111-134,2008,1030,62-70,2008,167559,30-61,2008,0,,2009,0,,15400,9.4,103.8
RedBluff,2009-03-05,Daily,2008,269,103-142,2008,218,64-74,2008,59106,30-61,2008,0,,2009,0,,12800,8.7,43.3
RedBluff,2009-03-06,Daily,2008,111,114-145,2008,53,71,2008,31113,32-62,2008,0,,2009,0,,11100,9.4,42.4
RedBluff,2009-03-07,Daily,2008,158,103-123,2008,119,65-83,2008,15417,31-63,2008,0,,2009,40,25,8650,9.8,20.4
RedBluff,2009-03-08,Daily,2008,113,87-143,2008,227,65-72,2008,10688,31-63,2008,0,,2009,37,115,7500,10.1,12.0
RedBluff,2009-03-09,Daily,2008,36,107,2008,0,,2008,6107,32-63,2008,0,,2009,0,,6860,9.8,5.5
RedBluff,2009-03-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6430,9.4,NA
RedBluff,2009-03-11,Daily,2008,69,105-120,2008,64,68-71,2008,2704,32-59,2008,0,,2009,0,,6090,9.6,4.7
RedBluff,2009-03-12,Daily,2008,30,110,2008,31,72,2008,2239,33-60,2008,0,,2009,30,25,5810,10.1,4.3
RedBluff,2009-03-13,Daily,2008,31,104,2008,30,67,2008,1730,33-58,2008,0,,2009,61,25-26,5650,10.7,5.6
RedBluff,2009-03-14,Daily,2008,33,120,2008,0,,2008,1430,34-54,2008,0,,2009,162,22-26,5530,10.9,5.8
RedBluff,2009-03-15,Daily,2008,37,107,2008,0,,2008,1865,32-56,2008,0,,2009,0,,5470,10.6,5.6
RedBluff,2009-03-16,Daily,2008,0,,2008,0,,2008,980,34-61,2008,0,,2009,0,,7870,10.7,4.0
RedBluff,2009-03-17,Daily,2008,1832,94-163,2008,95,90,2008,32968,32-67,2008,0,,2009,71,25-33,17500,11.5,168.5
RedBluff,2009-03-18,Daily,2008,630,106-144,2008,232,70-81,2008,41614,31-64,2008,0,,2009,131,24-26,10000,12.0,19.0
RedBluff,2009-03-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6980,12.3,NA
RedBluff,2009-03-20,Daily,2008,0,,2008,0,,2008,4208,32-64,2008,0,,2009,0,,6240,12.8,5.9
RedBluff,2009-03-21,Daily,2008,0,,2008,0,,2008,1598,32-54,2008,0,,2009,42,32,5970,12.6,9.4
RedBluff,2009-03-22,Daily,2008,0,,2008,96,70-75,2008,802,34-63,2008,0,,2009,0,,5910,11.4,8.6
RedBluff,2009-03-23,Daily,2008,31,120,2008,31,71,2008,525,32-39,2008,0,,2009,0,,5950,10.9,6.2
RedBluff,2009-03-24,Daily,2008,0,,2008,34,71,2008,841,34-68,2008,0,,2009,0,,5710,11.0,5.4
RedBluff,2009-03-25,Daily,2008,0,,2008,59,73-77,2008,714,30-59,2008,0,,2009,0,,5510,11.1,5.4
RedBluff,2009-03-26,Daily,2008,30,112,2008,61,72-73,2008,424,33-71,2008,0,,2009,0,,5380,12.3,5.1
RedBluff,2009-03-27,Daily,2008,0,,2008,88,73-76,2008,888,33-70,2008,0,,2009,0,,5300,13.0,5.9
RedBluff,2009-03-28,Daily,2008,28,124,2008,84,79-84,2008,1198,33-60,2008,0,,2009,0,,5260,13.6,5.7
RedBluff,2009-03-29,Daily,2008,87,109-133,2008,116,76-89,2008,780,29-71,2008,0,,2009,0,,5260,13.1,5.6
RedBluff,2009-03-30,Daily,2008,30,128,2008,0,,2008,877,32-73,2008,0,,2009,60,27-108,5230,11.8,5.6
RedBluff,2009-03-31,Daily,2008,29,131,2008,145,75-95,2008,1304,32-73,2008,0,,2009,29,40,5170,11.3,4.2
RedBluff,2009-04-01,Daily,2008,29,103,2008,175,75-81,2008,1169,34-74,2009,0,,2009,0,,5130,13.0,3.9
RedBluff,2009-04-02,Daily,2008,0,,2008,175,76-85,2008,1017,35-74,2009,29,34,2009,0,,6530,12.9,5.0
RedBluff,2009-04-03,Daily,2008,63,128-149,2008,471,77-91,2008,1874,35-75,2009,94,34,2009,32,43,6190,12.3,4.6
RedBluff,2009-04-04,Daily,2008,61,115-143,2008,552,76-92,2008,1412,35-75,2009,30,33,2009,0,,5750,11.7,5.0
RedBluff,2009-04-05,Daily,2008,60,134-148,2008,811,77-103,2008,2167,35-76,2009,60,33-34,2009,0,,5730,12.0,5.0
RedBluff,2009-04-06,Daily,2008,30,106,2008,485,77-95,2008,2089,35-76,2009,60,34,2009,30,85,5610,12.4,5.4
RedBluff,2009-04-07,Daily,2008,0,,2008,434,78-95,2008,1074,36-77,2009,58,35,2009,0,,5630,12.3,4.1
RedBluff,2009-04-08,Daily,2008,29,117,2008,434,78-101,2008,405,37-76,2009,29,35,2009,29,47,5650,11.6,5.6
RedBluff,2009-04-09,Daily,2008,0,,2008,301,80-96,2008,453,37-77,2009,0,,2009,0,,6450,11.3,7.6
RedBluff,2009-04-10,Daily,2008,0,,2008,22886,79-100,2008,52468,41-78,2009,51,33,2009,0,,7040,11.3,7.1
RedBluff,2009-04-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7400,12.2,NA
RedBluff,2009-04-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6750,12.8,NA
RedBluff,2009-04-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6550,13.3,NA
RedBluff,2009-04-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6530,12.3,NA
RedBluff,2009-04-15,Daily,2008,0,,2008,9239,82-92,2008,40445,38-81,2009,347,34-37,2009,89,45-52,6490,11.6,4.7
RedBluff,2009-04-16,Daily,2008,30,140,2008,3487,83-101,2008,29992,38-82,2009,615,34-37,2009,32,50,6430,11.9,4.7
RedBluff,2009-04-17,Daily,2008,0,,2008,3875,83-91,2008,73022,39-82,2009,1358,33-37,2009,0,,6400,12.6,6.0
RedBluff,2009-04-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6820,13.4,NA
RedBluff,2009-04-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7260,13.9,NA
RedBluff,2009-04-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7190,14.3,NA
RedBluff,2009-04-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7260,14.7,NA
RedBluff,2009-04-22,Daily,2008,0,,2008,271,86-88,2008,8491,39-85,2009,848,33-38,2009,45,63,7330,14.8,4.9
RedBluff,2009-04-23,Daily,2008,116,137-170,2008,1185,86-95,2008,8218,40-85,2009,508,34-39,2009,39,63,7560,11.3,6.1
RedBluff,2009-04-24,Daily,2008,0,,2008,1987,87-88,2008,169391,60-86,2009,482,36-38,2009,60,42,8430,11.3,5.2
RedBluff,2009-04-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8630,12.2,NA
RedBluff,2009-04-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8850,12.8,NA
RedBluff,2009-04-27,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8960,13.3,NA
RedBluff,2009-04-28,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9530,12.3,NA
RedBluff,2009-04-29,Daily,2008,0,,2008,216,91-95,2008,11540,45-89,2009,916,33-38,2009,54,48,9560,11.6,6.3
RedBluff,2009-04-30,Daily,2008,46,146,2008,302,90-100,2008,17627,44-89,2009,733,32-39,2009,43,48,9950,11.9,5.2
RedBluff,2009-05-01,Daily,2008,42,162,2008,422,91-119,2008,11082,47-89,2009,478,32-39,2009,42,199,10300,12.6,6.3
RedBluff,2009-05-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10900,13.4,NA
RedBluff,2009-05-03,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12600,13.9,NA
RedBluff,2009-05-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14100,14.3,NA
RedBluff,2009-05-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16100,14.7,NA
RedBluff,2009-05-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17500,14.8,NA
RedBluff,2009-05-07,Daily,2008,0,,2008,432,96-105,2008,15069,46-94,2009,4296,32-42,2009,41,42,14300,13.8,13.4
RedBluff,2009-05-08,Daily,2008,0,,2008,176,96-125,2008,12390,43-94,2009,1148,32-41,2009,101,40-44,12300,14.3,9.2
RedBluff,2009-05-09,Daily,2008,50,130,2008,151,96-101,2008,13439,50-95,2009,903,32-37,2009,350,45-71,11100,14.6,6.0
RedBluff,2009-05-10,Daily,2008,45,135,2008,359,96-106,2008,13724,51-95,2009,269,32-42,2009,180,50-86,10300,14.7,5.8
RedBluff,2009-05-11,Daily,2008,39,145,2008,117,101-102,2008,12698,58-96,2009,314,33-38,2009,273,46-75,10100,14.8,4.2
RedBluff,2009-05-12,Daily,2008,0,,2008,130,100-121,2008,11577,49-95,2009,396,32-39,2009,218,36-64,10000,13.8,5.5
RedBluff,2009-05-13,Daily,2008,0,,2008,143,110,2008,20443,55-97,2009,240,34-43,2009,160,52-60,9740,14.1,4.3
RedBluff,2009-05-14,Daily,2008,40,143,2008,118,99-129,2008,13592,47-97,2009,314,31-42,2009,274,45-69,9620,14.3,4.7
RedBluff,2009-05-15,Daily,2008,0,,2008,281,100-111,2008,29498,49-99,2009,427,33-38,2009,299,53-65,10500,14.8,4.3
RedBluff,2009-05-16,Daily,2008,0,,2008,377,103-116,2008,30308,53-98,2009,408,35-38,2009,320,59-70,10800,15.1,4.4
RedBluff,2009-05-17,Daily,2008,0,,2008,44,101,2008,32481,50-100,2009,731,33-42,2009,221,55-63,10900,12.8,4.4
RedBluff,2009-05-18,Daily,2008,0,,2008,0,,2008,20442,46-101,2009,83,32-36,2009,246,49-69,10800,13.1,5.2
RedBluff,2009-05-19,Daily,2008,0,,2008,131,102-112,2008,14616,49-101,2009,306,30-46,2009,131,53-173,10500,13.3,4.1
RedBluff,2009-05-20,Daily,2008,0,,2008,0,,2008,11593,50-102,2009,234,31-34,2009,196,25-79,10300,13.6,4.3
RedBluff,2009-05-21,Daily,2008,0,,2008,0,,2008,13838,50-102,2009,384,31-38,2009,235,25-80,9790,7.1,5.0
RedBluff,2009-05-22,Daily,2008,0,,2008,0,,2008,15835,48-102,2009,206,32-38,2009,287,25-68,9910,8.4,3.5
RedBluff,2009-05-23,Daily,2008,0,,2008,0,,2008,12620,50-103,2009,196,33-39,2009,236,37-72,9810,8.4,4.1
RedBluff,2009-05-24,Daily,2008,0,,2008,85,111,2008,12371,49-101,2009,75,34-35,2009,373,54-192,9530,13.8,3.6
RedBluff,2009-05-25,Daily,2008,0,,2008,0,,2008,5404,55-103,2009,55,45,2009,55,48,9600,13.4,4.5
RedBluff,2009-05-26,Daily,2008,0,,2008,79,108-109,2008,10987,52-102,2009,193,39-48,2009,154,53-69,9490,15.5,3.4
RedBluff,2009-05-27,Daily,2008,0,,2008,0,,2008,13949,50-104,2009,148,36-48,2009,430,50-191,9480,14.4,4.4
RedBluff,2009-05-28,Daily,2008,0,,2008,38,109,2008,12482,50-103,2009,37,35,2009,187,28-66,9460,15.8,4.1
RedBluff,2009-05-29,Daily,2008,0,,2008,40,112,2008,10980,52-106,2009,0,,2009,277,52-74,9690,15.8,4.3
RedBluff,2009-05-30,Daily,2008,0,,2008,0,,2008,13289,54-107,2009,256,44-49,2009,246,32-66,9690,15.9,4.0
RedBluff,2009-05-31,Daily,2008,0,,2008,37,129,2008,8307,51-104,2009,37,37,2009,145,58-73,9650,16.0,3.1
RedBluff,2009-06-01,Daily,2008,0,,2008,0,,2008,10176,51-105,2009,38,36,2009,231,42-78,9690,15.4,3.3
RedBluff,2009-06-02,Daily,2008,0,,2008,37,114,2008,6096,51-97,2009,112,33-49,2009,262,58-75,9840,14.8,2.9
RedBluff,2009-06-03,Daily,2008,0,,2008,0,,2008,6095,54-106,2009,0,,2009,400,26-72,9670,15.2,3.9
RedBluff,2009-06-04,Daily,2008,0,,2008,37,128,2008,7310,54-111,2009,0,,2009,73,68-72,9960,15.3,3.2
RedBluff,2009-06-05,Daily,2008,0,,2008,0,,2008,19961,53-96,2009,0,,2009,355,66-86,10500,14.1,7.9
RedBluff,2009-06-06,Daily,2008,0,,2008,44,122,2008,10654,54-106,2009,89,39-47,2009,44,65,10500,13.3,4.5
RedBluff,2009-06-07,Daily,2008,0,,2008,101,122,2008,13884,56-100,2009,0,,2009,40,73,10700,14.4,6.3
RedBluff,2009-06-08,Daily,2008,0,,2008,0,,2008,15192,56-105,2009,0,,2009,122,60-65,10600,15.1,6.8
RedBluff,2009-06-09,Daily,2008,0,,2008,0,,2008,14211,53-106,2009,88,52,2009,320,60-86,10300,15.0,4.9
RedBluff,2009-06-10,Daily,2008,0,,2008,0,,2008,9267,55-107,2009,40,52,2009,189,26-76,10500,14.8,3.4
RedBluff,2009-06-11,Daily,2008,0,,2008,0,,2008,8869,58-104,2009,0,,2009,278,26-67,10600,14.8,3.4
RedBluff,2009-06-12,Daily,2008,0,,2008,0,,2008,12025,59-103,2009,0,,2009,161,57-76,10600,14.7,4.3
RedBluff,2009-06-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11100,15.2,NA
RedBluff,2009-06-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10800,15.3,NA
RedBluff,2009-06-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11800,14.8,NA
RedBluff,2009-06-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11800,14.8,NA
RedBluff,2009-06-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,14.8,NA
RedBluff,2009-06-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10600,15.4,NA
RedBluff,2009-06-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10800,15.3,NA
RedBluff,2009-06-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,15.2,NA
RedBluff,2009-06-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10900,14.7,NA
RedBluff,2009-06-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,14.6,NA
RedBluff,2009-06-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11100,15.0,NA
RedBluff,2009-06-24,Daily,2008,0,,2008,0,,2008,18039,60-109,2009,346,36-58,2009,458,64-90,11300,15.3,3.0
RedBluff,2009-06-25,Daily,2008,0,,2008,0,,2008,19428,61-112,2009,329,34-57,2009,190,62-88,11600,15.3,3.7
RedBluff,2009-06-26,Daily,2008,0,,2008,0,,2008,16930,60-124,2009,186,34-37,2009,316,60-95,11900,15.3,3.4
RedBluff,2009-06-27,Daily,2008,0,,2008,0,,2008,20176,61-103,2009,259,54-59,2009,532,44-79,12200,15.3,3.2
RedBluff,2009-06-28,Daily,2008,0,,2008,0,,2008,16694,61-112,2009,322,45-58,2009,308,30-97,12200,15.6,2.7
RedBluff,2009-06-29,Daily,2008,0,,2008,0,,2008,13540,60-103,2009,185,54-55,2009,243,46-75,12100,15.7,3.8
RedBluff,2009-06-30,Daily,2008,0,,2008,0,,2008,16850,61-106,2009,803,32-60,2009,574,27-79,12200,15.6,3.6
RedBluff,2009-07-01,Daily,2009,0,,2008,0,,2008,16520,61-98,2009,314,58-60,2009,319,29-81,13100,15.4,2.8
RedBluff,2009-07-02,Daily,2009,0,,2008,0,,2008,16084,62-101,2009,795,36-61,2009,436,42-116,13500,15.5,2.6
RedBluff,2009-07-03,Daily,2009,0,,2008,0,,2008,18439,62-102,2009,330,37-60,2009,655,46-108,13500,15.7,2.8
RedBluff,2009-07-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13200,15.7,NA
RedBluff,2009-07-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13300,15.9,NA
RedBluff,2009-07-06,Daily,2009,71,33,2008,0,,2008,20719,63-102,2009,898,56-62,2009,539,27-75,13300,15.7,3.0
RedBluff,2009-07-07,Daily,2009,0,,2008,0,,2008,23018,64-105,2009,753,49-63,2009,446,48-104,13300,15.4,2.9
RedBluff,2009-07-08,Daily,2009,0,,2008,0,,2008,23256,64-107,2009,586,58-63,2009,291,53-94,13400,15.2,2.4
RedBluff,2009-07-09,Daily,2009,77,31,2008,0,,2008,20978,65-114,2009,620,52-64,2009,383,32-76,13400,15.1,2.7
RedBluff,2009-07-10,Daily,2009,0,,2008,0,,2008,18533,65-111,2009,1373,54-64,2009,721,33-104,13400,14.9,2.4
RedBluff,2009-07-11,Daily,2009,78,30,2008,0,,2008,18373,65-103,2009,540,61-64,2009,460,35-93,13500,15.2,2.5
RedBluff,2009-07-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13700,15.2,NA
RedBluff,2009-07-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13600,15.3,NA
RedBluff,2009-07-14,Daily,2009,0,,2008,0,,2008,15285,67-105,2009,730,58-66,2009,1530,27-85,13400,15.5,2.8
RedBluff,2009-07-15,Daily,2009,88,33,2008,0,,2008,14941,67-112,2009,931,56-66,2009,1030,36-72,13300,15.3,2.5
RedBluff,2009-07-16,Daily,2009,0,,2008,0,,2008,13670,68-106,2009,854,50-67,2009,1320,26-69,13000,15.3,2.7
RedBluff,2009-07-17,Daily,2009,0,,2008,0,,2008,11812,68-111,2009,1278,46-67,2009,1122,25-84,13400,15.1,3.0
RedBluff,2009-07-18,Daily,2009,81,35,2008,0,,2008,9907,68-111,2009,828,49-67,2009,1317,26-95,13500,14.9,3.0
RedBluff,2009-07-19,Daily,2009,0,,2008,0,,2008,11228,69-106,2009,1113,44-68,2009,557,25-92,13700,15.0,3.1
RedBluff,2009-07-20,Daily,2009,158,34,2008,0,,2008,8316,69-106,2009,1032,57-68,2009,1272,21-94,13100,15.2,3.2
RedBluff,2009-07-21,Daily,2009,81,35,2008,0,,2008,6514,70-118,2009,1302,51-69,2009,650,25-77,13300,15.0,3.1
RedBluff,2009-07-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13500,14.6,NA
RedBluff,2009-07-23,Daily,2009,158,30-34,2008,0,,2008,9866,71-104,2009,1828,51-70,2009,636,32-75,13700,14.4,3.4
RedBluff,2009-07-24,Daily,2009,165,31-35,2008,0,,2008,8490,71-105,2009,1631,54-70,2009,1149,23-97,13200,14.4,2.5
RedBluff,2009-07-25,Daily,2009,866,32-36,2008,0,,2008,8806,72-103,2009,1552,60-70,2009,780,50-85,13900,14.5,2.5
RedBluff,2009-07-26,Daily,2009,568,32-39,2008,0,,2008,8739,72-111,2009,1945,54-71,2009,1379,31-118,13600,14.5,3.2
RedBluff,2009-07-27,Daily,2009,419,32-37,2008,0,,2008,7381,73-100,2009,1091,61-72,2009,1174,33-106,13600,14.5,3.5
