Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2005-02-17,Daily,2004,0,,2004,0,,2004,39955,29-42,2004,0,,2005,0,,6760,10.8,2.5
RedBluff,2005-02-18,Daily,2004,32,128,2004,0,,2004,17172,31-47,2004,0,,2005,0,,6760,11.1,2.3
RedBluff,2005-02-19,Daily,2004,0,,2004,31,58,2004,18845,29-53,2004,0,,2005,0,,7220,10.5,2.9
RedBluff,2005-02-20,Daily,2004,468,90-134,2004,0,,2004,107591,30-47,2004,0,,2005,31,263,13300,11.0,18.3
RedBluff,2005-02-21,Daily,2004,3785,106-115,2004,0,,2004,767511,30-47,2004,0,,2005,0,,18100,10.9,23.8
RedBluff,2005-02-22,Daily,2004,1882,133-137,2004,0,,2004,360046,28-44,2004,0,,2005,0,,10800,11.3,9.2
RedBluff,2005-02-23,Daily,2004,0,,2004,0,,2004,170413,28-54,2004,0,,2005,0,,9170,11.4,10.0
RedBluff,2005-02-24,Daily,2004,0,,2004,71,67,2004,71404,29-56,2004,0,,2005,0,,8210,11.2,5.2
RedBluff,2005-02-25,Daily,2004,0,,2004,162,59-70,2004,22733,30-52,2004,0,,2005,0,,7580,11.6,4.4
RedBluff,2005-02-26,Daily,2004,0,,2004,0,,2004,11080,30-56,2004,0,,2005,36,108,7200,11.9,2.7
RedBluff,2005-02-27,Daily,2004,31,92,2004,0,,2004,6377,30-56,2004,0,,2005,0,,6910,11.7,3.0
RedBluff,2005-02-28,Daily,2004,40,83,2004,79,63-65,2004,45726,28-59,2004,0,,2005,0,,15100,11.0,8.2
RedBluff,2005-03-01,Daily,2004,918,83-125,2004,0,,2004,502715,29-57,2004,0,,2005,94,,15200,10.8,13.3
RedBluff,2005-03-02,Daily,2004,0,,2004,0,,2004,159935,29-61,2004,0,,2005,0,,11700,11.0,5.6
RedBluff,2005-03-03,Daily,2004,0,,2004,964,62-64,2004,210009,30-61,2004,0,,2005,0,,13500,11.2,11.3
RedBluff,2005-03-04,Daily,2004,0,,2004,66,63,2004,111007,29-56,2004,0,,2005,75,113,9200,11.4,6.7
RedBluff,2005-03-05,Daily,2004,0,,2004,165,64-69,2004,39149,29-62,2004,0,,2005,0,,8330,12.0,3.9
RedBluff,2005-03-06,Daily,2004,71,100-104,2004,176,64-82,2004,28295,29-62,2004,0,,2005,35,93,7820,12.3,3.0
RedBluff,2005-03-07,Daily,2004,98,96-113,2004,99,65-80,2004,18119,29-63,2004,0,,2005,0,,7330,12.7,2.7
RedBluff,2005-03-08,Daily,2004,173,105-126,2004,173,64-72,2004,12796,29-63,2004,0,,2005,0,,7030,13.1,2.6
RedBluff,2005-03-09,Daily,2004,34,104,2004,101,71-72,2004,11515,29-63,2004,0,,2005,34,,6840,13.3,2.1
RedBluff,2005-03-10,Daily,2004,64,114-119,2004,129,68-79,2004,9156,30-64,2004,0,,2005,32,227,6720,13.5,1.8
RedBluff,2005-03-11,Daily,2004,67,100-109,2004,100,65-69,2004,8367,29-62,2004,33,214,2005,0,,6620,13.7,2.0
RedBluff,2005-03-12,Daily,2004,32,100,2004,253,66-81,2004,6731,29-63,2004,0,,2005,32,200,6550,13.8,1.3
RedBluff,2005-03-13,Daily,2004,44,92,2004,428,66-78,2004,6991,29-64,2004,0,,2005,0,,6450,13.6,1.4
RedBluff,2005-03-14,Daily,2004,0,,2004,272,67-82,2004,5223,30-66,2004,0,,2005,0,,6370,12.6,1.6
RedBluff,2005-03-15,Daily,2004,65,123-127,2004,717,67-87,2004,4659,29-66,2004,0,,2005,33,28,6280,12.1,1.3
RedBluff,2005-03-16,Daily,2004,0,,2004,503,68-83,2004,3483,31-67,2004,0,,2005,63,114,6140,11.7,1.6
RedBluff,2005-03-17,Daily,2004,31,125,2004,710,68-88,2004,2192,30-67,2004,0,,2005,0,,6070,11.3,1.2
RedBluff,2005-03-18,Daily,2004,0,,2004,570,68-88,2004,1614,31-65,2004,0,,2005,0,,6010,11.1,1.0
RedBluff,2005-03-19,Daily,2004,0,,2004,230,71-81,2004,850,34-68,2004,0,,2005,0,,6050,11.4,2.1
RedBluff,2005-03-20,Daily,2004,0,,2004,1650,69-90,2004,3271,32-68,2004,0,,2005,0,,9220,11.3,3.2
RedBluff,2005-03-21,Daily,2004,93,126,2004,6070,70-90,2004,14493,32-69,2004,0,,2005,44,218,8950,10.9,6.5
RedBluff,2005-03-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25500,NA,NA
RedBluff,2005-03-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43100,NA,NA
RedBluff,2005-03-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39000,NA,NA
RedBluff,2005-03-25,Daily,2004,0,,2004,8394,72-95,2004,110653,31-71,2004,0,,2005,227,46-149,15200,11.5,29.1
RedBluff,2005-03-26,Daily,2004,124,112,2004,5634,72-96,2004,31849,30-71,2004,0,,2005,155,87-167,11200,12.0,12.9
RedBluff,2005-03-27,Daily,2004,0,,2004,3226,73-97,2004,9671,32-72,2004,0,,2005,99,56-63,9380,12.1,7.3
RedBluff,2005-03-28,Daily,2004,0,,2004,3071,73-95,2004,5144,32-72,2004,0,,2005,85,45-54,15100,11.4,7.7
RedBluff,2005-03-29,Daily,2004,0,,2004,22957,73-98,2004,98219,32-72,2004,0,,2005,63,24,15500,12.2,56.9
RedBluff,2005-03-30,Daily,2004,187,111-161,2004,7244,74-91,2004,55406,32-73,2004,0,,2005,215,29-61,10600,12.0,17.1
RedBluff,2005-03-31,Daily,2004,77,101,2004,5422,74-99,2004,32398,30-73,2004,0,,2005,40,57,9440,12.1,10.9
RedBluff,2005-04-01,Daily,2004,0,,2004,4249,75-100,2004,24461,34-74,2005,36,33,2005,71,27-178,8480,12.6,6.3
RedBluff,2005-04-02,Daily,2004,38,160,2004,3071,75-97,2004,12809,35-74,2005,297,31-34,2005,149,58-172,7940,12.5,6.1
RedBluff,2005-04-03,Daily,2004,0,,2004,1754,76-97,2004,7972,35-75,2005,171,32-34,2005,34,57,7660,12.5,5.5
RedBluff,2005-04-04,Daily,2004,31,149,2004,2201,76-95,2004,4919,36-75,2005,62,32-34,2005,31,90,9220,12.5,4.9
RedBluff,2005-04-05,Daily,2004,37,146,2004,4067,77-99,2004,16386,35-76,2005,518,31-34,2005,37,96,9370,12.8,8.9
RedBluff,2005-04-06,Daily,2004,34,104,2004,2616,77-102,2004,10572,35-76,2005,577,31-34,2005,68,49-72,7870,13.5,4.2
RedBluff,2005-04-07,Daily,2004,0,,2004,1654,78-95,2004,5604,36-77,2005,163,30-35,2005,33,58,7380,13.3,3.6
RedBluff,2005-04-08,Daily,2004,71,134-145,2004,4270,78-103,2004,11831,36-77,2005,359,32-35,2005,178,26-60,10400,12.1,10.0
RedBluff,2005-04-09,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12300,NA,NA
RedBluff,2005-04-10,Daily,2004,138,108-125,2004,6430,79-101,2004,39514,36-78,2005,2697,30-35,2005,78,38-55,10800,13.2,7.3
RedBluff,2005-04-11,Daily,2004,38,153,2004,1841,80-99,2004,13288,37-79,2005,863,32-36,2005,337,49-73,8710,13.8,4.1
RedBluff,2005-04-12,Daily,2004,43,120,2004,2152,80-98,2004,13550,37-79,2005,983,31-36,2005,539,46-82,7960,14.1,3.0
RedBluff,2005-04-13,Daily,2004,0,,2004,1342,81-101,2004,5655,37-80,2005,354,33-36,2005,354,47-68,7490,13.0,2.7
RedBluff,2005-04-14,Daily,2004,34,126,2004,2046,81-101,2004,8937,37-80,2005,580,31-36,2005,307,47-184,7240,12.2,3.0
RedBluff,2005-04-15,Daily,2004,34,146,2004,2102,82-104,2004,11388,38-81,2005,441,31-37,2005,441,44-79,7090,12.7,1.8
RedBluff,2005-04-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6800,NA,NA
RedBluff,2005-04-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6680,NA,NA
RedBluff,2005-04-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6570,NA,NA
RedBluff,2005-04-19,Daily,2004,0,,2004,30203,84-93,2004,193497,47-83,2005,0,,2005,544,50-69,6470,13.5,1.8
RedBluff,2005-04-20,Daily,2004,0,,2004,13214,85-93,2004,99272,56-84,2005,64,38,2005,454,56-81,6370,14.0,1.7
RedBluff,2005-04-21,Daily,2004,0,,2004,4575,85-104,2004,28393,39-84,2005,84,36-37,2005,251,57-198,6260,14.6,1.9
RedBluff,2005-04-22,Daily,2004,73,160,2004,3847,86-103,2004,44181,44-85,2005,145,36-38,2005,135,52-75,6070,15.2,1.5
RedBluff,2005-04-23,Daily,2004,0,,2004,1467,86-102,2004,7477,50-85,2005,0,,2005,155,54-167,6050,15.0,1.6
RedBluff,2005-04-24,Daily,2004,88,126-149,2004,1377,87-111,2004,10103,53-86,2005,0,,2005,291,51-84,6470,14.2,2.1
RedBluff,2005-04-25,Daily,2004,0,,2004,3084,88-109,2004,33785,53-87,2005,0,,2005,496,57-82,7570,14.1,2.0
RedBluff,2005-04-26,Daily,2004,0,,2004,4546,88-113,2004,49281,47-87,2005,0,,2005,677,56-78,7530,14.7,1.5
RedBluff,2005-04-27,Daily,2004,0,,2004,3678,89-113,2004,51073,55-88,2005,0,,2005,937,52-82,7400,14.6,1.9
RedBluff,2005-04-28,Daily,2004,0,,2004,2178,89-109,2004,31407,52-88,2005,117,37-38,2005,589,38-74,7330,14.6,2.7
RedBluff,2005-04-29,Daily,2004,0,,2004,1690,90-102,2004,35451,52-89,2005,0,,2005,581,48-84,7420,14.8,2.0
RedBluff,2005-04-30,Daily,2004,0,,2004,2282,90-101,2004,431578,52-89,2005,162,35,2005,191,66-81,7420,15.3,1.8
RedBluff,2005-05-01,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7640,NA,NA
RedBluff,2005-05-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7530,NA,NA
RedBluff,2005-05-03,Daily,2004,0,,2004,692,92,2004,94402,51-91,2005,0,,2005,605,43-82,7690,15.7,1.7
RedBluff,2005-05-04,Daily,2004,170,149,2004,1182,94-112,2004,77418,49-92,2005,0,,2005,927,56-78,7730,14.9,2.0
RedBluff,2005-05-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8480,NA,NA
RedBluff,2005-05-06,Daily,2004,0,,2004,1654,96,2004,437921,57-93,2005,887,34,2005,764,42-200,12200,14.1,61.3
RedBluff,2005-05-07,Daily,2004,0,,2004,1658,95-106,2004,136272,48-94,2005,519,37-40,2005,519,48-73,10700,13.9,19.8
RedBluff,2005-05-08,Daily,2004,0,,2004,840,95-101,2004,51252,48-93,2005,145,35-36,2005,913,44-81,10200,13.4,7.5
RedBluff,2005-05-09,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45700,NA,NA
RedBluff,2005-05-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43700,NA,NA
RedBluff,2005-05-11,Daily,2004,211,159,2004,1944,97-127,2004,101400,49-95,2005,7402,34-40,2005,1132,60-76,24600,12.7,20.3
RedBluff,2005-05-12,Daily,2004,0,,2004,327,100-102,2004,41376,45-93,2005,1619,34-42,2005,321,42-182,26600,12.8,13.7
RedBluff,2005-05-13,Daily,2004,0,,2004,0,,2004,26912,48-93,2005,739,34-37,2005,154,66,26600,12.9,13.3
RedBluff,2005-05-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25500,NA,NA
RedBluff,2005-05-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25300,NA,NA
RedBluff,2005-05-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33000,NA,NA
RedBluff,2005-05-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35200,NA,NA
RedBluff,2005-05-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48800,NA,NA
RedBluff,2005-05-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,76200,NA,NA
RedBluff,2005-05-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,71200,NA,NA
RedBluff,2005-05-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36700,NA,NA
RedBluff,2005-05-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30800,NA,NA
RedBluff,2005-05-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29100,NA,NA
RedBluff,2005-05-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27900,NA,NA
RedBluff,2005-05-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24500,NA,NA
RedBluff,2005-05-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19400,NA,NA
RedBluff,2005-05-27,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19100,NA,NA
RedBluff,2005-05-28,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18500,NA,NA
RedBluff,2005-05-29,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18500,NA,NA
RedBluff,2005-05-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18200,NA,NA
RedBluff,2005-05-31,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17000,NA,NA
RedBluff,2005-06-01,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16400,NA,NA
RedBluff,2005-06-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16200,NA,NA
RedBluff,2005-06-03,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15700,NA,NA
RedBluff,2005-06-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14700,NA,NA
RedBluff,2005-06-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14500,NA,NA
RedBluff,2005-06-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14400,NA,NA
RedBluff,2005-06-07,Daily,2004,0,,2004,0,,2004,25601,52-100,2005,258,34-46,2005,607,53-93,14300,12.6,3.1
RedBluff,2005-06-08,Daily,2004,0,,2004,0,,2004,9202,56-101,2005,72,52,2005,575,61-83,14200,12.5,2.6
RedBluff,2005-06-09,Daily,2004,0,,2004,0,,2004,7270,60-96,2005,73,37,2005,441,69-254,14500,12.3,2.0
RedBluff,2005-06-10,Daily,2004,0,,2004,0,,2004,19933,54-99,2005,197,42-53,2005,392,53-105,14800,13.7,2.6
RedBluff,2005-06-11,Daily,2004,0,,2004,0,,2004,26470,55-113,2005,134,46-53,2005,470,27-76,14500,14.1,2.3
RedBluff,2005-06-12,Daily,2004,0,,2004,0,,2004,28880,54-100,2005,290,35-51,2005,288,58-81,14500,13.9,2.3
RedBluff,2005-06-13,Daily,2004,0,,2004,0,,2004,12743,55-102,2005,0,,2005,654,64-107,14200,13.9,2.1
RedBluff,2005-06-14,Daily,2004,0,,2004,0,,2004,15759,58-99,2005,0,,2005,528,39-60,14200,13.9,1.7
RedBluff,2005-06-15,Daily,2004,0,,2004,0,,2004,13179,62-99,2005,92,54,2005,275,75-205,14000,13.9,1.8
RedBluff,2005-06-16,Daily,2004,0,,2004,68,143,2004,10708,57-103,2005,0,,2005,67,82,13900,13.2,2.0
RedBluff,2005-06-17,Daily,2004,0,,2004,0,,2004,5701,64-102,2005,0,,2005,155,67-69,13700,12.1,2.2
RedBluff,2005-06-18,Daily,2004,0,,2004,0,,2004,4014,56-105,2005,69,53,2005,69,63,13400,12.6,1.8
RedBluff,2005-06-19,Daily,2004,0,,2004,0,,2004,5466,58-107,2005,0,,2005,154,50-82,13000,12.9,1.8
RedBluff,2005-06-20,Daily,2004,0,,2004,0,,2004,11237,64-112,2005,0,,2005,362,36-70,13000,13.7,1.6
RedBluff,2005-06-21,Daily,2004,0,,2004,0,,2004,14005,62-103,2005,196,43-49,2005,98,67,12700,14.2,NA
RedBluff,2005-06-22,Daily,2004,0,,2004,0,,2004,11402,58-115,2005,0,,2005,83,251,14000,14.2,1.9
RedBluff,2005-06-23,Daily,2004,0,,2004,0,,2004,17890,59-113,2005,0,,2005,185,103-104,13900,14.2,1.8
RedBluff,2005-06-24,Daily,2004,0,,2004,0,,2004,18405,61-109,2005,0,,2005,126,73-76,14700,14.3,2.1
RedBluff,2005-06-25,Daily,2004,0,,2004,0,,2004,13625,59-100,2005,224,36-57,2005,0,,14700,14.3,1.7
RedBluff,2005-06-26,Daily,2004,0,,2004,0,,2004,14052,59-111,2005,144,54-57,2005,145,41-96,14400,14.2,1.7
RedBluff,2005-06-27,Daily,2004,0,,2004,0,,2004,15290,60-104,2005,69,59,2005,208,49-99,14800,14.4,1.7
RedBluff,2005-06-28,Daily,2004,0,,2004,0,,2004,14043,61-112,2005,212,51-57,2005,353,69-182,14900,14.3,1.9
RedBluff,2005-06-29,Daily,2004,0,,2004,0,,2004,18050,61-104,2005,71,38,2005,0,,15100,14.3,1.8
RedBluff,2005-06-30,Daily,2004,0,,2004,0,,2004,15203,62-109,2005,145,36,2005,277,44-101,14700,14.4,1.8
RedBluff,2005-07-01,Daily,2005,0,,2004,0,,2004,12397,63-130,2005,73,56,2005,286,55-100,14500,14.5,2.0
RedBluff,2005-07-02,Daily,2005,0,,2004,0,,2004,9484,62-117,2005,262,60-61,2005,131,44-63,14600,14.5,1.8
RedBluff,2005-07-03,Daily,2005,0,,2004,0,,2004,16899,62-105,2005,143,60-61,2005,212,23-82,15600,14.1,2.0
RedBluff,2005-07-04,Daily,2005,0,,2004,0,,2004,8533,63-111,2005,469,36-61,2005,76,72,15500,14.2,2.5
RedBluff,2005-07-05,Daily,2005,0,,2004,0,,2004,13214,64-105,2005,327,35-62,2005,262,52-99,15200,14.3,1.7
RedBluff,2005-07-06,Daily,2005,0,,2004,0,,2004,16941,63-106,2005,157,40-59,2005,156,68-88,15700,14.3,2.1
RedBluff,2005-07-07,Daily,2005,0,,2004,0,,2004,9483,64-113,2005,223,37-47,2005,372,41-77,15700,14.4,1.8
RedBluff,2005-07-08,Daily,2005,0,,2004,0,,2004,7815,65-132,2005,217,39-63,2005,362,22-100,15300,14.4,2.0
RedBluff,2005-07-09,Daily,2005,0,,2004,0,,2004,4229,66-111,2005,134,50-57,2005,337,28-79,15200,14.4,1.5
RedBluff,2005-07-10,Daily,2005,0,,2004,0,,2004,5740,65-108,2005,328,37-64,2005,82,84,15200,14.4,1.9
RedBluff,2005-07-11,Daily,2005,71,35,2004,0,,2004,8771,66-110,2005,353,36-63,2005,71,104,15200,14.3,1.8
RedBluff,2005-07-12,Daily,2005,132,32-35,2004,0,,2004,8258,67-117,2005,201,59-62,2005,132,47-93,15500,14.3,1.5
RedBluff,2005-07-13,Daily,2005,223,32-34,2004,0,,2004,6734,66-113,2005,73,64,2005,368,26-106,16500,14.1,2.2
RedBluff,2005-07-14,Daily,2005,224,34-36,2004,0,,2004,6195,67-108,2005,222,38-64,2005,75,82,16500,14.3,1.8
RedBluff,2005-07-15,Daily,2005,218,34-36,2004,0,,2004,5072,67-110,2005,218,40-63,2005,73,88,16400,14.5,1.9
RedBluff,2005-07-16,Daily,2005,228,32-36,2004,0,,2004,4817,71-110,2005,150,57-66,2005,147,76-81,16400,14.5,1.8
RedBluff,2005-07-17,Daily,2005,224,34-36,2004,0,,2004,3326,70-123,2005,0,,2005,76,27,16100,14.5,1.7
RedBluff,2005-07-18,Daily,2005,488,35-36,2004,0,,2004,4561,69-100,2005,32538,67,2005,0,,16300,14.5,1.9
RedBluff,2005-07-19,Daily,2005,525,34-37,2004,0,,2004,3962,71-117,2005,306,38-67,2005,0,,16200,14.7,2.5
RedBluff,2005-07-20,Daily,2005,80,31,2004,0,,2004,3522,72-107,2005,320,39-68,2005,80,91,16000,14.6,2.3
RedBluff,2005-07-21,Daily,2005,417,34-38,2004,0,,2004,3629,75-111,2005,0,,2005,0,,16100,14.2,2.2
RedBluff,2005-07-22,Daily,2005,82,35,2004,0,,2004,5975,71-110,2005,452,41-65,2005,0,,16100,13.5,2.2
RedBluff,2005-07-23,Daily,2005,413,34-38,2004,0,,2004,4176,72-103,2005,624,60-69,2005,0,,15900,13.6,2.1
RedBluff,2005-07-24,Daily,2005,373,36-37,2004,0,,2004,4841,71-106,2005,465,54-69,2005,94,44,15600,14.0,2.0
RedBluff,2005-07-25,Daily,2005,914,30-36,2004,0,,2004,5588,73-115,2005,287,65-70,2005,499,54-113,15000,14.0,1.9
RedBluff,2005-07-26,Daily,2005,213,37-39,2004,0,,2004,4479,72-113,2005,497,57-71,2005,142,43-118,15000,13.9,2.1
RedBluff,2005-07-27,Daily,2005,651,35-38,2004,0,,2004,4068,73-125,2005,735,63-71,2005,293,25-94,15000,14.0,1.9
RedBluff,2005-07-28,Daily,2005,521,32-37,2004,0,,2004,3497,73-108,2005,299,57-72,2005,210,59-88,14700,14.1,2.1
