Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2012-02-04,Daily,2011,267,72-111,2011,0,NA,2011,44013,30-51,2011,0,NA,2012,27,27,5390,9.1,2.4
RedBluff,2012-02-05,Daily,2011,0,NA,2011,0,NA,2011,46271,29-44,2011,0,NA,2012,0,NA,5210,9.0,2.4
RedBluff,2012-02-06,Daily,2011,0,NA,2011,51,55,2011,38279,30-50,2011,0,NA,2012,0,NA,5080,9.0,2.4
RedBluff,2012-02-07,Daily,2011,54,87-90,2011,0,NA,2011,13017,29-48,2011,0,NA,2012,0,NA,4940,9.1,2.3
RedBluff,2012-02-08,Daily,2011,0,NA,2011,0,NA,2011,5740,30-46,2011,0,NA,2012,0,NA,4800,9.8,2.4
RedBluff,2012-02-09,Daily,2011,24,74,2011,47,54-60,2011,11002,30-53,2011,0,NA,2012,0,NA,5410,10.4,2.0
RedBluff,2012-02-10,Daily,2011,37,100,2011,0,NA,2011,14554,27-52,2011,0,NA,2012,0,NA,5390,10.3,2.0
RedBluff,2012-02-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5410,10.5,NA
RedBluff,2012-02-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5460,10.1,NA
RedBluff,2012-02-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5970,9.7,NA
RedBluff,2012-02-14,Daily,2011,0,NA,2011,0,NA,2011,106387,30-51,2011,0,NA,2012,70,36-96,6630,9.8,6.3
RedBluff,2012-02-15,Daily,2011,27,110,2011,0,NA,2011,233855,29-55,2011,0,NA,2012,0,NA,5950,9.2,3.9
RedBluff,2012-02-16,Daily,2011,211,118,2011,929,58-65,2011,90544,29-52,2011,0,NA,2012,0,NA,5660,9.1,2.4
RedBluff,2012-02-17,Daily,2011,0,NA,2011,887,56-67,2011,56381,29-55,2011,0,NA,2012,0,NA,5520,9.6,2.0
RedBluff,2012-02-18,Daily,2011,46,112,2011,184,57-74,2011,22899,28-54,2011,0,NA,2012,0,NA,5410,9.7,2.0
RedBluff,2012-02-19,Daily,2011,23,84,2011,97,61-67,2011,25759,29-56,2011,0,NA,2012,0,NA,5300,9.4,1.9
RedBluff,2012-02-20,Daily,2011,0,NA,2011,47,64-67,2011,12836,29-54,2011,0,NA,2012,0,NA,5330,9.4,1.4
RedBluff,2012-02-21,Daily,2011,65,105,2011,112,58-65,2011,16103,29-54,2011,0,NA,2012,0,NA,5300,9.6,1.9
RedBluff,2012-02-22,Daily,2011,47,114-123,2011,23,66,2011,13009,29-57,2011,0,NA,2012,0,NA,5480,10.6,1.8
RedBluff,2012-02-23,Daily,2011,51,83-135,2011,102,59-71,2011,20335,29-55,2011,0,NA,2012,0,NA,6220,10.4,2.7
RedBluff,2012-02-24,Daily,2011,0,NA,2011,293,59-72,2011,29599,28-56,2011,0,NA,2012,50,70-108,6160,10.3,2.3
RedBluff,2012-02-25,Daily,2011,98,95-139,2011,80,59-62,2011,32332,29-57,2011,0,NA,2012,0,NA,6160,10.3,1.7
RedBluff,2012-02-26,Daily,2011,41,103-106,2011,66,60-65,2011,14448,29-59,2011,0,NA,2012,25,91,6120,9.2,2.2
RedBluff,2012-02-27,Daily,2011,65,85,2011,674,61-75,2011,32292,28-59,2011,0,NA,2012,0,NA,6040,8.7,1.5
RedBluff,2012-02-28,Daily,2011,74,93,2011,753,60-71,2011,36428,29-59,2011,0,NA,2012,0,NA,5870,8.9,1.6
RedBluff,2012-02-29,Daily,2011,0,NA,2011,330,62-69,2011,22663,28-60,2011,0,NA,2012,0,NA,6080,8.6,1.9
RedBluff,2012-03-01,Daily,2011,73,108-129,2011,247,61-73,2011,22527,29-60,2011,0,NA,2012,0,NA,6160,8.9,1.9
RedBluff,2012-03-02,Daily,2011,75,114-130,2011,141,62-72,2011,21513,29-61,2011,0,NA,2012,0,NA,6080,9.3,2.0
RedBluff,2012-03-03,Daily,2011,0,NA,2011,648,62-81,2011,34748,29-61,2011,0,NA,2012,0,NA,5830,9.9,1.9
RedBluff,2012-03-04,Daily,2011,0,NA,2011,306,62-70,2011,17794,29-61,2011,0,NA,2012,0,NA,5350,10.7,2.5
RedBluff,2012-03-05,Daily,2011,0,NA,2011,264,63-78,2011,15180,27-62,2011,0,NA,2012,0,NA,5330,11.0,2.2
RedBluff,2012-03-06,Daily,2011,27,126,2011,268,64-79,2011,7718,29-62,2011,0,NA,2012,0,NA,5330,10.6,1.8
RedBluff,2012-03-07,Daily,2011,24,97,2011,404,64-73,2011,8574,27-63,2011,0,NA,2012,0,NA,5300,9.7,1.8
RedBluff,2012-03-08,Daily,2011,28,125,2011,799,64-80,2011,16553,28-63,2011,0,NA,2012,0,NA,5300,10.2,1.7
RedBluff,2012-03-09,Daily,2011,28,91,2011,334,65-79,2011,11676,30-64,2011,0,NA,2012,0,NA,5280,10.7,1.6
RedBluff,2012-03-10,Daily,2011,0,NA,2011,254,65-76,2011,6728,30-64,2011,0,NA,2012,0,NA,5280,11.0,1.6
RedBluff,2012-03-11,Daily,2011,0,NA,2011,74,68-86,2011,2578,29-64,2011,0,NA,2012,0,NA,5280,11.0,2.7
RedBluff,2012-03-12,Daily,2011,0,NA,2011,47,66-71,2011,2589,30-63,2011,0,NA,2012,47,92-112,5330,10.5,1.8
RedBluff,2012-03-13,Daily,2011,26,114,2011,0,NA,2011,2934,29-60,2011,0,NA,2012,0,NA,5300,10.1,14.2
RedBluff,2012-03-14,Daily,2011,110,116,2011,0,NA,2011,6024,28-54,2011,0,NA,2012,0,NA,7960,10.3,11.3
RedBluff,2012-03-15,Daily,2011,5606,96-149,2011,3026,67-82,2011,395430,28-55,2011,0,NA,2012,0,NA,16900,10.9,76.5
RedBluff,2012-03-16,Daily,2011,1061,96-162,2011,2201,67-79,2011,361947,29-62,2011,0,NA,2012,0,NA,11900,11.1,38.4
RedBluff,2012-03-17,Daily,2011,0,NA,2011,1547,68-86,2011,237396,29-66,2011,0,NA,2012,0,NA,19600,10.3,32.8
RedBluff,2012-03-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14300,10.2,NA
RedBluff,2012-03-19,Daily,2011,0,NA,2011,1050,69-86,2011,51937,30-66,2011,0,NA,2012,70,26-105,8960,9.8,11.8
RedBluff,2012-03-20,Daily,2011,61,124,2011,963,69-85,2011,32253,29-68,2011,0,NA,2012,0,NA,7240,9.4,8.4
RedBluff,2012-03-21,Daily,2011,48,115,2011,820,70-82,2011,13526,30-69,2011,0,NA,2012,55,90-114,6370,10.1,8.6
RedBluff,2012-03-22,Daily,2011,62,103-133,2011,338,70-88,2011,5893,29-69,2011,0,NA,2012,22,85,5910,10.6,7.5
RedBluff,2012-03-23,Daily,2011,40,117,2011,1007,73-88,2011,8042,31-70,2011,0,NA,2012,0,NA,9600,10.6,8.4
RedBluff,2012-03-24,Daily,2011,90,97-114,2011,674,71-83,2011,17391,29-68,2011,0,NA,2012,45,110,9040,10.3,12.0
RedBluff,2012-03-25,Daily,2011,0,NA,2011,499,72-81,2011,5926,30-71,2012,0,NA,2012,29,24,7000,9.7,13.2
RedBluff,2012-03-26,Daily,2011,68,101-104,2011,1731,72-96,2011,13631,28-71,2012,0,NA,2012,35,26,10300,9.9,22.9
RedBluff,2012-03-27,Daily,2011,148,105-165,2011,761,73-89,2011,12010,28-72,2012,0,NA,2012,37,77,8620,9.7,66.9
RedBluff,2012-03-28,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28400,9.7,NA
RedBluff,2012-03-29,Daily,2011,0,NA,2011,912,76-81,2011,53833,31-68,2012,0,NA,2012,0,NA,35200,10.9,36.3
RedBluff,2012-03-30,Daily,2011,250,127,2011,2002,75-95,2011,30276,30-73,2012,0,NA,2012,0,NA,12200,10.6,36.2
RedBluff,2012-03-31,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15700,10.9,NA
RedBluff,2012-04-01,Daily,2011,0,NA,2011,1482,74-92,2011,70011,29-73,2012,0,NA,2012,0,NA,20000,10.8,55.1
RedBluff,2012-04-02,Daily,2011,137,105-115,2011,1346,75-91,2011,39034,35-74,2012,5412,29-34,2012,48,25,13700,11.2,24.8
RedBluff,2012-04-03,Daily,2011,0,NA,2011,407,76-81,2011,7640,35-75,2012,773,31-34,2012,41,28,9900,11.7,15.5
RedBluff,2012-04-04,Daily,2011,0,NA,2011,551,76-100,2011,3350,35-75,2012,277,30-34,2012,69,79-94,8470,11.7,11.2
RedBluff,2012-04-05,Daily,2011,34,122,2011,677,77-101,2011,2500,35-76,2012,397,31-34,2012,34,29,8810,11.1,11.4
RedBluff,2012-04-06,Daily,2011,31,113,2011,694,78-87,2011,4825,35-76,2012,322,33-34,2012,0,NA,7560,11.1,7.4
RedBluff,2012-04-07,Daily,2011,0,NA,2011,831,78-98,2011,3602,36-77,2012,359,33-35,2012,30,21,6880,11.3,5.8
RedBluff,2012-04-08,Daily,2011,30,140,2011,661,78-99,2011,2013,36-77,2012,241,33-35,2012,60,78-93,6490,11.5,4.9
RedBluff,2012-04-09,Daily,2011,0,NA,2011,229,79-92,2011,1488,36-78,2012,0,NA,2012,29,27,6240,12.3,3.6
RedBluff,2012-04-10,Daily,2011,0,NA,2011,109,82-86,2011,301,36-75,2012,137,28-35,2012,0,NA,6020,12.2,4.1
RedBluff,2012-04-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6370,11.6,NA
RedBluff,2012-04-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14100,11.7,NA
RedBluff,2012-04-13,Daily,2011,0,NA,2011,13017,80-91,2011,48348,37-79,2012,24174,30-36,2012,0,NA,11300,11.2,122.7
RedBluff,2012-04-14,Daily,2011,0,NA,2011,1318,81-106,2011,9111,37-80,2012,2340,31-36,2012,98,43,14100,11.1,36.2
RedBluff,2012-04-15,Daily,2011,0,NA,2011,1531,82-98,2011,8398,39-81,2012,1048,34-37,2012,0,NA,12200,13.1,12
RedBluff,2012-04-16,Daily,2011,0,NA,2011,1168,83-105,2011,3903,38-82,2012,931,29-37,2012,39,26,8480,14.1,9.5
RedBluff,2012-04-17,Daily,2011,0,NA,2011,668,83-96,2011,2636,38-82,2012,365,32-37,2012,35,33,7900,13.7,6.6
RedBluff,2012-04-18,Daily,2011,34,138,2011,581,84-105,2011,1848,39-83,2012,346,30-37,2012,0,NA,8050,13.4,6
RedBluff,2012-04-19,Daily,2011,0,NA,2011,578,84-99,2011,1577,48-83,2012,70,37-38,2012,0,NA,7900,14.3,5.2
RedBluff,2012-04-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7740,15.6,NA
RedBluff,2012-04-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7920,16.3,NA
RedBluff,2012-04-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8450,16.5,NA
RedBluff,2012-04-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8470,16.9,NA
RedBluff,2012-04-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8760,16.1,NA
RedBluff,2012-04-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8810,14.4,NA
RedBluff,2012-04-26,Daily,2011,0,NA,2011,2208,88-95,2011,49260,49-87,2012,141,34-35,2012,87,56-96,8740,13.9,7.8
RedBluff,2012-04-27,Daily,2011,0,NA,2011,989,89-102,2011,86267,50-88,2012,1614,33-37,2012,0,NA,11300,13.6,18.1
RedBluff,2012-04-28,Daily,2011,0,NA,2011,2015,89-113,2011,60019,48-88,2012,5525,32-38,2012,55,25,9660,13.5,6.3
RedBluff,2012-04-29,Daily,2011,0,NA,2011,836,90-102,2011,22501,46-89,2012,437,34-37,2012,34,52,8670,14.7,3.9
RedBluff,2012-04-30,Daily,2011,0,NA,2011,738,90-111,2011,22105,44-89,2012,158,32-37,2012,132,41-50,8310,15.3,2.3
RedBluff,2012-05-01,Daily,2011,0,NA,2011,299,91-100,2011,12328,49-90,2012,33,33,2012,100,47-49,8120,15.1,2.2
RedBluff,2012-05-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8050,14.6,NA
RedBluff,2012-05-03,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7920,13.9,NA
RedBluff,2012-05-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8740,13.9,NA
RedBluff,2012-05-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9080,14.2,NA
RedBluff,2012-05-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8860,14.3,NA
RedBluff,2012-05-07,Daily,2011,0,NA,2011,131,99-106,2011,53360,52-94,2012,0,NA,2012,229,47-56,8570,15.1,2.8
RedBluff,2012-05-08,Daily,2011,0,NA,2011,1826,95-103,2011,49115,51-94,2012,0,NA,2012,193,28-58,9320,15.7,2.2
RedBluff,2012-05-09,Daily,2011,0,NA,2011,1008,96-98,2011,57289,52-94,2012,141,31-36,2012,229,47-54,10200,15.7,3.8
RedBluff,2012-05-10,Daily,2011,0,NA,2011,44,99,2011,46737,47-95,2012,446,34-38,2012,316,29-55,10400,14.7,2.9
RedBluff,2012-05-11,Daily,2011,0,NA,2011,0,NA,2011,30704,45-95,2012,142,34-37,2012,236,27-58,10400,14.2,2.3
RedBluff,2012-05-12,Daily,2011,0,NA,2011,161,105-109,2011,37369,53-97,2012,430,33-37,2012,297,44-59,10800,14.6,2.7
RedBluff,2012-05-13,Daily,2011,0,NA,2011,785,100-115,2011,24494,46-96,2012,316,32-38,2012,128,31-45,10900,14.7,2.5
RedBluff,2012-05-14,Daily,2011,0,NA,2011,280,100-101,2011,25921,47-96,2012,270,31-36,2012,52,60,10700,14.4,1.9
RedBluff,2012-05-15,Daily,2011,0,NA,2011,149,100-104,2011,24285,53-98,2012,345,32-37,2012,249,41-70,10700,14.3,2.7
RedBluff,2012-05-16,Daily,2011,0,NA,2011,48,100,2011,22744,48-99,2012,240,31-36,2012,143,57-66,10700,14.7,1.8
RedBluff,2012-05-17,Daily,2011,0,NA,2011,150,101-104,2011,23071,51-99,2012,0,NA,2012,302,26-61,10700,14.7,3.4
RedBluff,2012-05-18,Daily,2011,0,NA,2011,86,107,2011,30490,51-100,2012,146,34-35,2012,245,26-62,11400,13.7,2.5
RedBluff,2012-05-19,Daily,2011,0,NA,2011,97,103-104,2011,24122,52-101,2012,0,NA,2012,302,24-58,11300,13.8,3.1
RedBluff,2012-05-20,Daily,2011,0,NA,2011,97,103-108,2011,20658,52-99,2012,244,32-42,2012,295,25-69,11300,14.4,2.4
RedBluff,2012-05-21,Daily,2011,0,NA,2011,114,105-106,2011,21784,51-103,2012,114,34-37,2012,57,27,11100,14.6,2.3
RedBluff,2012-05-22,Daily,2011,0,NA,2011,179,104-118,2011,16888,54-102,2012,144,33-36,2012,336,26-56,11500,14.1,2.6
RedBluff,2012-05-23,Daily,2011,0,NA,2011,44,111,2011,15923,51-103,2012,131,32-34,2012,142,22-65,11400,13.8,2.5
RedBluff,2012-05-24,Daily,2011,0,NA,2011,0,NA,2011,16929,52-105,2012,109,34-44,2012,325,25-61,11400,13.7,1.8
RedBluff,2012-05-25,Daily,2011,0,NA,2011,0,NA,2011,12407,54-103,2012,142,34-45,2012,47,46,11300,13.1,1.7
RedBluff,2012-05-26,Daily,2011,0,NA,2011,45,107,2011,9909,51-105,2012,45,38,2012,178,25-69,10700,12.9,1.9
RedBluff,2012-05-27,Daily,2011,0,NA,2011,42,110,2011,8275,55-105,2012,0,NA,2012,84,54,10800,13.7,2.6
RedBluff,2012-05-28,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10800,14.1,NA
RedBluff,2012-05-29,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10800,14.4,NA
RedBluff,2012-05-30,Daily,2011,0,NA,2011,0,NA,2011,7986,53-107,2012,38,42,2012,312,26-71,10300,14.7,1.4
RedBluff,2012-05-31,Daily,2011,0,NA,2011,0,NA,2011,11404,56-109,2012,0,NA,2012,433,27-68,10200,15.0,2.1
RedBluff,2012-06-01,Daily,2011,0,NA,2011,42,111,2011,10843,53-107,2012,0,NA,2012,253,29-71,10200,15.1,1.9
RedBluff,2012-06-02,Daily,2011,0,NA,2011,0,NA,2011,12700,51-111,2012,0,NA,2012,121,22-51,10300,15.2,2.3
RedBluff,2012-06-03,Daily,2011,0,NA,2011,0,NA,2011,8855,57-107,2012,86,49-50,2012,345,38-90,10200,14.9,2.7
RedBluff,2012-06-04,Daily,2011,0,NA,2011,0,NA,2011,4906,56-101,2012,0,NA,2012,343,51-96,11100,13.7,3.3
RedBluff,2012-06-05,Daily,2011,0,NA,2011,0,NA,2011,9269,58-105,2012,0,NA,2012,379,29-76,11900,12.6,2.7
RedBluff,2012-06-06,Daily,2011,0,NA,2011,0,NA,2011,26400,54-114,2012,130,35-36,2012,320,60-79,12200,13.2,2.9
RedBluff,2012-06-07,Daily,2011,0,NA,2011,0,NA,2011,13807,52-114,2012,44,35,2012,393,31-88,11900,13.4,1.5
RedBluff,2012-06-08,Daily,2011,0,NA,2011,0,NA,2011,15935,56-103,2012,49,52,2012,346,26-76,11700,13.2,1.8
RedBluff,2012-06-09,Daily,2011,0,NA,2011,0,NA,2011,13730,55-112,2012,2667,34-47,2012,309,27-75,11400,13.4,2.0
RedBluff,2012-06-10,Daily,2011,0,NA,2011,0,NA,2011,12061,56-106,2012,143,36-53,2012,978,24-77,11400,13.8,2.0
RedBluff,2012-06-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11100,14.3,NA
RedBluff,2012-06-12,Daily,2011,0,NA,2011,0,NA,2011,7677,55-104,2012,43,49,2012,516,26-73,10900,14.6,2.3
RedBluff,2012-06-13,Daily,2011,0,NA,2011,0,NA,2011,6286,56-102,2012,43,51,2012,803,23-79,10900,14.9,1.6
RedBluff,2012-06-14,Daily,2011,0,NA,2011,0,NA,2011,6316,55-115,2012,46,54,2012,595,25-91,11900,14.4,2.0
RedBluff,2012-06-15,Daily,2011,0,NA,2011,0,NA,2011,6665,55-114,2012,0,NA,2012,1110,25-88,12400,14.2,1.9
RedBluff,2012-06-16,Daily,2011,0,NA,2011,0,NA,2011,5705,62-108,2012,104,52,2012,730,23-79,12300,14.3,2.4
RedBluff,2012-06-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13400,14.1,NA
RedBluff,2012-06-18,Daily,2011,0,NA,2011,0,NA,2011,2592,63-121,2012,135,54-55,2012,398,23-71,13300,14.1,2.6
RedBluff,2012-06-19,Daily,2011,0,NA,2011,0,NA,2011,3795,61-108,2012,108,32-54,2012,828,25-89,13500,13.7,2.7
RedBluff,2012-06-20,Daily,2011,0,NA,2011,0,NA,2011,4795,60-111,2012,0,NA,2012,362,28-83,13400,13.6,2.4
RedBluff,2012-06-21,Daily,2011,0,NA,2011,0,NA,2011,4354,61-98,2012,0,NA,2012,276,26-71,13400,13.7,2.5
RedBluff,2012-06-22,Daily,2011,0,NA,2011,0,NA,2011,4974,64-107,2012,182,51-57,2012,576,25-91,13500,12.9,2.1
RedBluff,2012-06-23,Daily,2011,0,NA,2011,0,NA,2011,3203,65-104,2012,51,56,2012,535,25-89,13100,12.4,2.2
RedBluff,2012-06-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13200,13.1,NA
RedBluff,2012-06-25,Daily,2011,0,NA,2011,0,NA,2011,6457,60-110,2012,59,56,2012,456,25-89,15000,13.1,2.0
RedBluff,2012-06-26,Daily,2011,0,NA,2011,0,NA,2011,5085,60-102,2012,58,57,2012,529,24-79,15200,13.2,3.2
RedBluff,2012-06-27,Daily,2011,0,NA,2011,0,NA,2011,5510,62-123,2012,0,NA,2012,368,24-79,15200,13.6,2.5
RedBluff,2012-06-28,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,13.9,NA
RedBluff,2012-06-29,Daily,2011,0,NA,2011,0,NA,2011,3432,65-103,2012,59,58,2012,588,24-89,14900,14.1,2.4
RedBluff,2012-06-30,Daily,2011,0,NA,2011,0,NA,2011,3390,61-106,2012,121,47-58,2012,484,27-83,15000,14.1,2.2
RedBluff,2012-07-01,Daily,2012,0,NA,2011,0,NA,2011,1114,69-103,2012,0,NA,2012,174,60-113,15100,14.3,2.9
RedBluff,2012-07-02,Daily,2012,0,NA,2011,0,NA,2011,2444,69-110,2012,0,NA,2012,122,54-87,15100,13.8,2.5
RedBluff,2012-07-03,Daily,2012,0,NA,2011,0,NA,2011,5865,62-112,2012,56,49,2012,170,45-104,15000,13.7,2.7
RedBluff,2012-07-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,13.6,NA
RedBluff,2012-07-05,Daily,2012,0,NA,2011,0,NA,2011,2223,65-112,2012,58,61,2012,58,77,14900,13.7,3.0
RedBluff,2012-07-06,Daily,2012,0,NA,2011,0,NA,2011,6734,66-121,2012,244,59-62,2012,501,55-110,15100,13.5,2.1
RedBluff,2012-07-07,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,13.4,NA
RedBluff,2012-07-08,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15200,13.6,NA
RedBluff,2012-07-09,Daily,2012,0,NA,2011,0,NA,2011,2156,68-104,2012,0,NA,2012,438,28-95,15300,13.6,3.1
RedBluff,2012-07-10,Daily,2012,0,NA,2011,0,NA,2011,2292,67-99,2012,195,60-64,2012,280,50-106,15300,13.6,2.5
RedBluff,2012-07-11,Daily,2012,0,NA,2011,0,NA,2011,1351,71-97,2012,79,58,2012,398,25-104,15300,13.6,2.0
RedBluff,2012-07-12,Daily,2012,0,NA,2011,0,NA,2011,1727,67-108,2012,82,65,2012,82,73,15300,13.6,1.8
RedBluff,2012-07-13,Daily,2012,0,NA,2011,0,NA,2011,3004,66-105,2012,165,38-62,2012,345,25-75,15000,13.8,2.0
RedBluff,2012-07-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14800,13.8,NA
RedBluff,2012-07-15,Daily,2012,0,NA,2011,0,NA,2011,2266,67-112,2012,0,NA,2012,388,49-105,14900,13.8,3.0
