Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2018-11-08,Daily,2018,8066,30-75,2018,0,NA,2017,0,NA,2018,274,83-140,2018,84,90-104,5473,11.7,2.1
RedBluff,2018-11-09,Daily,2018,9509,32-78,2018,0,NA,2017,0,NA,2018,597,79-121,2018,25,90,5318,11.4,2.3
RedBluff,2018-11-10,Daily,2018,5857,32-78,2018,0,NA,2017,23,150,2018,289,81-142,2018,0,NA,5207,11.3,2.2
RedBluff,2018-11-11,Daily,2018,11330,32-78,2018,0,NA,2017,0,NA,2018,563,80-143,2018,0,NA,5230,11.5,2.1
RedBluff,2018-11-12,Daily,2018,8545,31-80,2018,0,NA,2017,25,155,2018,466,82-145,2018,0,NA,5207,11.4,2.2
RedBluff,2018-11-13,Daily,2018,6510,31-80,2018,0,NA,2017,50,148-161,2018,200,81-128,2018,25,92,5230,11.2,2.3
RedBluff,2018-11-14,Daily,2018,3231,30-81,2018,0,NA,2017,0,NA,2018,106,84-126,2018,0,NA,5296,10.9,2.1
RedBluff,2018-11-15,Daily,2018,4241,35-80,2018,0,NA,2017,0,NA,2018,180,109-145,2018,0,NA,5252,10.9,2.3
RedBluff,2018-11-16,Daily,2018,3163,32-77,2018,0,NA,2017,0,NA,2018,101,100-128,2018,0,NA,5274,10.9,2.4
RedBluff,2018-11-17,Daily,2018,2939,33-81,2018,0,NA,2017,0,NA,2018,221,110-132,2018,0,NA,5252,10.9,2.3
RedBluff,2018-11-18,Daily,2018,2932,32-79,2018,0,NA,2017,0,NA,2018,100,84-143,2018,0,NA,5252,11.0,2.1
RedBluff,2018-11-19,Daily,2018,5327,42-81,2018,307,32-41,2018,0,NA,2018,128,105-143,2018,0,NA,5230,11.1,2.5
RedBluff,2018-11-20,Daily,2018,6278,43-80,2018,401,31-42,2018,0,NA,2018,560,87-144,2018,0,NA,5252,11.1,2.1
RedBluff,2018-11-21,Daily,2018,3831,43-82,2018,237,35-41,2018,0,NA,2018,309,86-146,2018,0,NA,5252,11.2,2.0
RedBluff,2018-11-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5429,11.7,NA
RedBluff,2018-11-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5670,11.9,NA
RedBluff,2018-11-24,Daily,2018,6847,46-76,2018,210,33-34,2018,0,NA,2018,220,99-119,2018,108,108,6231,12.6,3.2
RedBluff,2018-11-25,Daily,2018,20013,45-86,2018,914,36-43,2018,0,NA,2018,1928,94-135,2018,0,NA,6038,12.4,7.5
RedBluff,2018-11-26,Daily,2018,12528,44-87,2018,214,36-42,2018,0,NA,2018,105,121,2018,103,108,5626,12.1,4.8
RedBluff,2018-11-27,Daily,2018,2147,45-88,2018,74,33-40,2018,0,NA,2018,130,99-148,2018,0,NA,5429,11.9,3.0
RedBluff,2018-11-28,Daily,2018,1800,45-85,2018,34,41,2018,0,NA,2018,34,112,2018,0,NA,6358,12.1,3.2
RedBluff,2018-11-29,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6443,12.1,NA
RedBluff,2018-11-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15926,11.2,NA
RedBluff,2018-12-01,Daily,2018,55136,46-88,2018,13067,31-45,2018,0,NA,2018,7156,97-161,2018,0,NA,9130,11.1,131.0
RedBluff,2018-12-02,Daily,2018,23487,47-81,2018,1699,34-45,2018,0,NA,2018,1775,98-148,2018,0,NA,5822,10.7,19.8
RedBluff,2018-12-03,Daily,2018,3725,49-84,2018,486,38-45,2018,0,NA,2018,954,101-165,2018,0,NA,5451,10.1,12.7
RedBluff,2018-12-04,Daily,2018,4257,47-86,2018,91,44-45,2018,42,31,2018,272,104-141,2018,0,NA,5207,10.3,9.4
RedBluff,2018-12-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5096,10.8,NA
RedBluff,2018-12-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5096,10.7,NA
RedBluff,2018-12-07,Daily,2018,2233,48-85,2018,187,35-46,2018,190,31-34,2018,361,97-164,2018,0,NA,5029,10.3,5.2
RedBluff,2018-12-08,Daily,2018,1730,50-88,2018,233,36-47,2018,388,31-35,2018,182,97-125,2018,0,NA,5006,10.3,4.5
RedBluff,2018-12-09,Daily,2018,1629,51-95,2018,100,36,2018,361,32-35,2018,69,115-118,2018,0,NA,4939,10.4,4.2
RedBluff,2018-12-10,Daily,2018,581,52-82,2018,101,36-38,2018,130,31-35,2018,25,144,2018,0,NA,4939,10.7,3.7
RedBluff,2018-12-11,Daily,2018,885,50-86,2018,146,36-47,2018,291,32-35,2018,97,109-158,2018,0,NA,4939,10.7,3.6
RedBluff,2018-12-12,Daily,2018,881,49-88,2018,83,37,2018,650,32-36,2018,146,102-125,2018,29,111,4962,10.7,2.3
RedBluff,2018-12-13,Daily,2018,1541,52-83,2018,149,37-47,2018,921,31-36,2018,75,125-143,2018,0,NA,4984,10.4,4.1
RedBluff,2018-12-14,Daily,2018,1419,52-92,2018,202,37-38,2018,1443,32-36,2018,76,105-132,2018,0,NA,4939,10.2,3.6
RedBluff,2018-12-15,Daily,2018,329,56-86,2018,110,37,2018,767,34-36,2018,0,NA,2018,0,NA,5252,10.6,3.4
RedBluff,2018-12-16,Daily,2018,1268,59-93,2018,267,38-48,2018,3059,31-37,2018,67,126,2018,0,NA,5757,10.7,6.9
RedBluff,2018-12-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33780,10.7,NA
RedBluff,2018-12-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30454,10.8,NA
RedBluff,2018-12-19,Daily,2018,1450,55-78,2018,419,38-49,2018,9633,27-37,2018,0,NA,2018,0,NA,8015,11.5,15.1
RedBluff,2018-12-20,Daily,2018,147,53-68,2018,0,NA,2018,4130,26-38,2018,61,116,2018,0,NA,6570,11.5,3.9
RedBluff,2018-12-21,Daily,2018,27,59,2018,0,NA,2018,4181,31-37,2018,0,NA,2018,0,NA,6634,11.5,4.1
RedBluff,2018-12-22,Daily,2018,297,55-82,2018,67,39-44,2018,3153,29-38,2018,64,121-130,2018,0,NA,8075,10.7,5.0
RedBluff,2018-12-23,Daily,2018,118,60-81,2018,58,39-40,2018,8213,30-38,2018,88,113-120,2018,0,NA,6380,10.3,3.9
RedBluff,2018-12-24,Daily,2018,83,67-82,2018,0,NA,2018,5108,31-39,2018,41,139,2018,0,NA,5843,10.3,3.1
RedBluff,2018-12-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22937,9.4,NA
RedBluff,2018-12-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13303,9.3,NA
RedBluff,2018-12-27,Daily,2018,1965,62-91,2018,161,52,2018,61202,28-39,2018,337,108-130,2018,0,NA,7974,9.2,4.6
RedBluff,2018-12-28,Daily,2018,1216,61-104,2018,0,NA,2018,30852,28-39,2018,165,115-130,2018,0,NA,6591,8.9,3
RedBluff,2018-12-29,Daily,2018,1576,55-109,2018,134,43-53,2018,30440,28-39,2018,512,112-142,2018,28,92,5973,8.9,3.3
RedBluff,2018-12-30,Daily,2018,1145,57-110,2018,46,51,2018,25881,29-40,2018,102,117-127,2018,0,NA,5691,9.3,2.7
RedBluff,2018-12-31,Daily,2018,1433,61-87,2018,0,NA,2018,38658,29-39,2018,687,112-144,2018,0,NA,5560,9.3,2.4
"Notes:"
"2018 Red Bluff Juvenile Estimates"
"Generated 29 Aug 2019 09:18:12 PDT."
"Data Courtesy of USFWS, Red Bluff Fish and Wildlife Office."
"USFWS Data Note from Primary Source PDFs: 'Preliminary estimates of passage by brood-year (BY) and run for unmarked juvenile Chinook salmon and steelhead trout captured by rotary-screw traps at Red Bluff Diversion Dam (RK391), Sacramento River, CA.' 'Biweekly totals may be greater than the sum of the daily estimates presented in this table if sampling was not conducted on each day of the biweekly period. A dash (-) denotes those dates. To estimate daily passage for days that were not sampled, we impute missed sample days with the weekly mean value of days sampled within the week.' October 1, 2013 - October 17, 2013: Winter run passage value interpolated using a monthly mean for the period due to government shutdown. "
"Current data extraction process from primary source (USFWS distributed PDFs) does not capture published values for Biweekly Total. Columbia Basin Research (CBR) calculates the value from the published values for Lower and Upper 90% CI. The CBR calculated value for Biweekly Total is not rounded.
"
"Citation: Columbia Basin Research, University of Washington. (2019). SacPAS Red Bluff Juvenile Estimates. Available from http://www.cbr.washington.edu/sacramento/data/query_redbluff_daily.html."
