Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2015-01-21,Daily,2014,0,NA,2014,0,NA,2014,70979,31-40,2014,98,216,2015,0,NA,4790,10.1,14.3
RedBluff,2015-01-22,Daily,2014,207,95-121,2014,0,NA,2014,54031,31-42,2014,52,136,2015,0,NA,4760,10.2,14.6
RedBluff,2015-01-23,Daily,2014,207,105-124,2014,0,NA,2014,50868,30-42,2014,229,131-137,2015,26,130,4660,10.3,14.2
RedBluff,2015-01-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4610,10.6,NA
RedBluff,2015-01-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4610,10.9,NA
RedBluff,2015-01-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4530,10.8,NA
RedBluff,2015-01-27,Daily,2014,96,90,2014,0,NA,2014,29248,30-41,2014,0,NA,2015,0,NA,4530,10.8,12.8
RedBluff,2015-01-28,Daily,2014,82,118-122,2014,70,62,2014,21020,32-42,2014,28,135,2015,0,NA,4530,10.8,11.9
RedBluff,2015-01-29,Daily,2014,166,107-129,2014,25,57,2014,15937,31-47,2014,25,148,2015,25,105,4470,10.9,12.1
RedBluff,2015-01-30,Daily,2014,77,83-131,2014,0,NA,2014,18137,29-47,2014,26,138,2015,0,NA,4550,10.9,11.7
RedBluff,2015-01-31,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4500,10.9,NA
RedBluff,2015-02-01,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4450,10.7,NA
RedBluff,2015-02-02,Daily,2014,23,122,2014,24,54,2014,12096,31-48,2014,0,NA,2015,0,NA,4420,10.7,10.5
RedBluff,2015-02-03,Daily,2014,409,92-137,2014,0,NA,2014,8377,31-45,2014,0,NA,2015,0,NA,4530,11.1,11.1
RedBluff,2015-02-04,Daily,2014,119,113-128,2014,0,NA,2014,10469,30-46,2014,0,NA,2015,0,NA,4610,11.0,9.9
RedBluff,2015-02-05,Daily,2014,41,106-134,2014,20,69,2014,7638,31-46,2014,21,NA,2015,0,NA,4550,10.9,10.5
RedBluff,2015-02-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4500,11.1,NA
RedBluff,2015-02-07,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45200,11.7,NA
RedBluff,2015-02-08,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51200,12.2,NA
RedBluff,2015-02-09,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23300,12.3,NA
RedBluff,2015-02-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22800,11.4,NA
RedBluff,2015-02-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15500,11.0,NA
RedBluff,2015-02-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10400,11.3,NA
RedBluff,2015-02-13,Daily,2014,188,92-122,2014,127,58-66,2014,19102,31-54,2014,33,149,2015,33,99,8750,11.6,26.1
RedBluff,2015-02-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7690,11.9,NA
RedBluff,2015-02-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7030,12.1,NA
RedBluff,2015-02-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6490,12.0,NA
RedBluff,2015-02-17,Daily,2014,198,78-140,2014,0,NA,2014,5145,32-49,2014,0,NA,2015,21,99,6070,12.0,8.2
RedBluff,2015-02-18,Daily,2014,0,NA,2014,49,58-60,2014,4897,30-53,2014,0,NA,2015,0,NA,5830,11.8,7.0
RedBluff,2015-02-19,Daily,2014,120,94-140,2014,24,62,2014,2962,34-48,2014,0,NA,2015,24,85,5650,12.3,6.5
RedBluff,2015-02-20,Daily,2014,48,126-135,2014,0,NA,2014,2692,32-56,2014,0,NA,2015,0,NA,5490,12.5,6.6
RedBluff,2015-02-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5370,12.2,NA
RedBluff,2015-02-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5260,11.2,NA
RedBluff,2015-02-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5180,10.2,NA
RedBluff,2015-02-24,Daily,2014,113,122-124,2014,0,NA,2014,5284,29-53,2014,0,NA,2015,0,NA,4960,10.1,4.5
RedBluff,2015-02-25,Daily,2014,39,88-111,2014,0,NA,2014,3483,34-49,2014,0,NA,2015,0,NA,4940,10.1,4.5
RedBluff,2015-02-26,Daily,2014,22,120,2014,0,NA,2014,3509,33-52,2014,0,NA,2015,0,NA,4860,11.3,4
RedBluff,2015-02-27,Daily,2014,107,114-130,2014,0,NA,2014,2505,30-57,2014,0,NA,2015,0,NA,4860,12.0,4.8
RedBluff,2015-02-28,Daily,2014,45,120-125,2014,0,NA,2014,2243,34-52,2014,0,NA,2015,0,NA,4760,11.8,4.3
RedBluff,2015-03-01,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4740,11.4,NA
RedBluff,2015-03-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4680,11.4,NA
RedBluff,2015-03-03,Daily,2014,44,94-102,2014,0,NA,2014,1340,32-41,2014,0,NA,2015,0,NA,4660,11.2,4.4
RedBluff,2015-03-04,Daily,2014,0,NA,2014,0,NA,2014,1808,32-40,2014,0,NA,2015,0,NA,4660,11.3,5
RedBluff,2015-03-05,Daily,2014,0,NA,2014,42,66-79,2014,1191,35-61,2014,0,NA,2015,0,NA,4630,11.6,4.8
RedBluff,2015-03-06,Daily,2014,0,NA,2014,0,NA,2014,1203,33-56,2014,21,221,2015,0,NA,4580,11.9,5.6
RedBluff,2015-03-07,Daily,2014,40,135-137,2014,20,66,2014,694,36-59,2014,0,NA,2015,0,NA,4530,12.2,4.6
RedBluff,2015-03-08,Daily,2014,0,NA,2014,0,NA,2014,1298,35-50,2014,0,NA,2015,0,NA,4500,12.6,5.2
RedBluff,2015-03-09,Daily,2014,0,NA,2014,0,NA,2014,791,33-61,2014,0,NA,2015,0,NA,4470,12.9,5
RedBluff,2015-03-10,Daily,2014,20,124,2014,0,NA,2014,589,35-49,2014,0,NA,2015,0,NA,4450,12.9,4.1
RedBluff,2015-03-11,Daily,2014,38,102-116,2014,0,NA,2014,192,35-38,2014,0,NA,2015,0,NA,4390,12.9,4.2
RedBluff,2015-03-12,Daily,2014,19,134,2014,0,NA,2014,221,35-58,2014,0,NA,2015,0,NA,4610,12.8,5.8
RedBluff,2015-03-13,Daily,2014,43,140-145,2014,0,NA,2014,171,35-41,2014,0,NA,2015,0,NA,4550,13.6,5.7
RedBluff,2015-03-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4500,14.0,NA
RedBluff,2015-03-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4450,13.2,NA
RedBluff,2015-03-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4450,12.6,NA
RedBluff,2015-03-17,Daily,2014,0,NA,2014,98,73-80,2014,156,35-58,2014,0,NA,2015,0,NA,4470,13.1,5.4
RedBluff,2015-03-18,Daily,2014,20,120,2014,259,68-77,2014,298,31-67,2014,0,NA,2015,20,35,4420,13.9,4.4
RedBluff,2015-03-19,Daily,2014,96,98-123,2014,211,69-83,2014,115,36-64,2014,0,NA,2015,0,NA,4390,13.9,4.4
RedBluff,2015-03-20,Daily,2014,41,118-132,2014,124,72-81,2014,330,32-68,2014,0,NA,2015,0,NA,4390,13.8,4.6
RedBluff,2015-03-21,Daily,2014,57,126-150,2014,38,71-72,2014,264,35-68,2014,0,NA,2015,0,NA,4310,13.9,4.5
RedBluff,2015-03-22,Daily,2014,38,106-150,2014,19,75,2014,229,32-67,2014,0,NA,2015,0,NA,4230,14.2,4.3
RedBluff,2015-03-23,Daily,2014,37,101-128,2014,107,74-85,2014,109,35-70,2014,0,NA,2015,0,NA,4370,13.7,5.7
RedBluff,2015-03-24,Daily,2014,20,141,2014,303,71-83,2014,162,36-69,2014,0,NA,2015,0,NA,4370,13.6,5.1
RedBluff,2015-03-25,Daily,2014,37,128-138,2014,873,72-94,2014,279,30-71,2014,0,NA,2015,0,NA,4340,13.7,4.8
RedBluff,2015-03-26,Daily,2014,56,110-147,2014,943,72-95,2014,656,35-71,2015,0,NA,2015,0,NA,4120,14.6,3.9
RedBluff,2015-03-27,Daily,2014,162,111-163,2014,726,73-97,2014,431,36-72,2015,0,NA,2015,39,55,3910,15.5,3.9
RedBluff,2015-03-28,Daily,2014,0,NA,2014,758,73-92,2014,370,32-72,2015,0,NA,2015,18,24,3860,15.6,4.5
RedBluff,2015-03-29,Daily,2014,18,141,2014,740,73-91,2014,422,36-72,2015,0,NA,2015,0,NA,3830,15.3,4.1
RedBluff,2015-03-30,Daily,2014,17,104,2014,679,74-95,2014,281,36-73,2015,0,NA,2015,16,22,3800,15.5,4.3
RedBluff,2015-03-31,Daily,2014,18,114,2014,342,75-99,2014,235,37-73,2015,0,NA,2015,0,NA,3770,15.3,3.4
RedBluff,2015-04-01,Daily,2014,17,123,2014,684,75-93,2014,280,34-74,2015,0,NA,2015,0,NA,3710,14.3,3.9
RedBluff,2015-04-02,Daily,2014,72,103-147,2014,1186,75-101,2014,812,36-74,2015,18,33,2015,0,NA,4090,13.7,4.1
RedBluff,2015-04-03,Daily,2014,57,102-115,2014,1854,76-101,2014,803,36-75,2015,38,34,2015,0,NA,4280,13.7,3.9
RedBluff,2015-04-04,Daily,2014,19,140,2014,686,76-102,2014,374,36-74,2015,0,NA,2015,0,NA,4280,13.9,4.1
RedBluff,2015-04-05,Daily,2014,0,NA,2014,466,78-93,2014,156,38-76,2015,0,NA,2015,0,NA,4120,13.0,4.0
RedBluff,2015-04-06,Daily,2014,56,106-133,2014,1955,77-99,2014,633,62-76,2015,0,NA,2015,0,NA,4060,11.9,4.4
RedBluff,2015-04-07,Daily,2014,47,109-140,2014,702,78-103,2014,328,63-76,2015,0,NA,2015,0,NA,4000,11.7,4.6
RedBluff,2015-04-08,Daily,2014,75,110-144,2014,1394,78-103,2014,874,44-77,2015,0,NA,2015,74,58-71,4370,11.8,4.2
RedBluff,2015-04-09,Daily,2014,222,106-163,2014,4916,79-104,2014,2932,36-78,2015,0,NA,2015,102,60-71,4340,12.8,4.7
RedBluff,2015-04-10,Daily,2014,77,135-152,2014,4459,79-105,2014,4133,37-78,2015,0,NA,2015,136,49-139,4230,13.7,5.3
RedBluff,2015-04-11,Daily,2014,59,130-132,2014,1526,80-106,2014,1208,37-79,2015,20,36,2015,40,64-67,4170,14.4,4.7
RedBluff,2015-04-12,Daily,2014,81,141-148,2014,2956,80-106,2014,1806,38-79,2015,82,33-36,2015,101,62-102,4090,14.7,4.4
RedBluff,2015-04-13,Daily,2014,84,118-152,2014,2421,81-105,2014,1676,37-80,2015,41,34-35,2015,0,NA,4030,15.0,4.6
RedBluff,2015-04-14,Daily,2014,95,111-140,2014,2132,81-109,2014,1158,37-80,2015,38,31-36,2015,57,52-72,4000,14.7,4
RedBluff,2015-04-15,Daily,2014,41,114-125,2014,2361,82-107,2014,1399,38-81,2015,229,32-37,2015,41,56-71,3910,14.1,4.5
RedBluff,2015-04-16,Daily,2014,0,NA,2014,1571,83-107,2014,923,38-82,2015,0,NA,2015,35,48-63,3830,14.6,3.8
RedBluff,2015-04-17,Daily,2014,19,141,2014,3336,83-110,2014,1589,62-82,2015,56,34-36,2015,112,56-83,4610,15.4,5
RedBluff,2015-04-18,Daily,2014,37,116-120,2014,3975,84-108,2014,3733,38-83,2015,92,34-37,2015,127,52-74,4660,15.7,4.3
RedBluff,2015-04-19,Daily,2014,0,NA,2014,4617,84-109,2014,3738,39-83,2015,107,33-36,2015,596,46-83,4530,16.2,5.6
RedBluff,2015-04-20,Daily,2014,28,152,2014,2695,85-108,2014,3965,41-84,2015,28,36,2015,1114,50-80,4500,16.5,4.1
RedBluff,2015-04-21,Daily,2014,41,140-181,2014,2449,85-109,2014,3914,42-84,2015,41,34-36,2015,572,49-107,4500,16.7,3.6
RedBluff,2015-04-22,Daily,2014,20,130,2014,2028,86-109,2014,3927,42-85,2015,40,33-38,2015,436,47-198,5090,16.8,3.7
RedBluff,2015-04-23,Daily,2014,22,170,2014,3584,86-107,2014,5303,46-85,2015,22,37,2015,263,45-77,5400,16.4,4.5
RedBluff,2015-04-24,Daily,2014,74,140-146,2014,3959,87-109,2014,12215,52-86,2015,50,35-39,2015,248,25-83,6030,15.2,4.7
RedBluff,2015-04-25,Daily,2014,24,166,2014,1910,88-114,2014,5961,42-87,2015,142,37-39,2015,216,52-81,6610,14.5,5.1
RedBluff,2015-04-26,Daily,2014,141,130-165,2014,3644,88-108,2014,12932,41-87,2015,59,37,2015,289,29-72,7130,14.6,5.6
RedBluff,2015-04-27,Daily,2014,92,124-137,2014,2945,89-112,2014,13821,46-88,2015,117,36-38,2015,487,46-92,7580,14.9,4.4
RedBluff,2015-04-28,Daily,2014,78,165-220,2014,3656,89-111,2014,19101,44-88,2015,133,35-40,2015,152,52-119,7560,15.4,4.9
RedBluff,2015-04-29,Daily,2014,36,125,2014,1534,90-113,2014,7615,45-89,2015,106,35-36,2015,138,50-81,7690,15.7,4.6
RedBluff,2015-04-30,Daily,2014,0,NA,2014,1081,90-111,2014,14036,51-89,2015,94,35-36,2015,94,21-58,7670,15.3,3.5
RedBluff,2015-05-01,Daily,2014,39,135,2014,1634,91-112,2014,11736,47-90,2015,32,38,2015,168,53-76,7490,15.3,4.0
RedBluff,2015-05-02,Daily,2014,24,161,2014,757,92-105,2014,9350,43-91,2015,105,34-38,2015,57,59-62,7490,15.8,4.4
RedBluff,2015-05-03,Daily,2014,33,163,2014,786,92-107,2014,10069,45-91,2015,34,37,2015,132,51-81,8030,15.7,3.9
RedBluff,2015-05-04,Daily,2014,61,140-152,2014,762,93-109,2014,10464,48-92,2015,31,37,2015,120,50-90,8010,15.6,5.0
RedBluff,2015-05-05,Daily,2014,0,NA,2014,317,93-101,2014,8893,48-92,2015,0,NA,2015,128,22-75,8030,15.4,3.8
RedBluff,2015-05-06,Daily,2014,0,NA,2014,673,94-126,2014,14529,54-93,2015,0,NA,2015,92,58-66,8030,14.3,3.3
RedBluff,2015-05-07,Daily,2014,0,NA,2014,432,95-103,2014,8398,47-94,2015,43,37,2015,35,28,7980,14.4,3.6
RedBluff,2015-05-08,Daily,2014,0,NA,2014,472,95-107,2014,15086,44-94,2015,0,NA,2015,0,NA,7990,14.7,3.3
RedBluff,2015-05-09,Daily,2014,0,NA,2014,484,96-112,2014,23175,46-95,2015,115,36-37,2015,56,24-65,8030,15.6,4.0
RedBluff,2015-05-10,Daily,2014,0,NA,2014,228,96-108,2014,22149,46-95,2015,41,33,2015,88,60-83,7980,15.9,3.5
RedBluff,2015-05-11,Daily,2014,0,NA,2014,168,100-108,2014,14688,46-96,2015,129,36-39,2015,178,20-83,7980,15.4,3.5
RedBluff,2015-05-12,Daily,2014,0,NA,2014,44,98,2014,7265,46-97,2015,0,NA,2015,221,53-81,7960,15.0,3.8
RedBluff,2015-05-13,Daily,2014,40,152,2014,40,103,2014,8591,47-95,2015,40,37,2015,80,62-63,7960,14.6,3.5
RedBluff,2015-05-14,Daily,2014,0,NA,2014,131,104-110,2014,5242,48-96,2015,43,37,2015,44,76,7960,14.8,3.2
RedBluff,2015-05-15,Daily,2014,0,NA,2014,125,100-114,2014,9007,53-99,2015,0,NA,2015,168,48-87,8100,14.9,3.5
RedBluff,2015-05-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8130,15.2,NA
RedBluff,2015-05-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8130,15.4,NA
RedBluff,2015-05-18,Daily,2014,0,NA,2014,43,102,2014,2913,51-101,2015,0,NA,2015,128,53-82,8080,15.5,2.5
RedBluff,2015-05-19,Daily,2014,0,NA,2014,0,NA,2014,4610,49-100,2015,216,34-45,2015,43,60,8330,15.7,3.6
RedBluff,2015-05-20,Daily,2014,0,NA,2014,0,NA,2014,12521,47-100,2015,92,34,2015,189,32-86,8430,15.8,2.9
RedBluff,2015-05-21,Daily,2014,46,237,2014,94,104-110,2014,10546,51-100,2015,94,39-46,2015,142,60-85,8560,16.0,2.9
RedBluff,2015-05-22,Daily,2014,0,NA,2014,103,105,2014,13209,50-102,2015,0,NA,2015,99,56-87,8700,15.9,3.2
RedBluff,2015-05-23,Daily,2014,0,NA,2014,46,105,2014,11362,49-101,2015,0,NA,2015,320,47-81,8720,15.8,3.3
RedBluff,2015-05-24,Daily,2014,0,NA,2014,46,130,2014,10995,54-101,2015,0,NA,2015,140,54-69,8730,16.2,5.0
RedBluff,2015-05-25,Daily,2014,0,NA,2014,0,NA,2014,15635,49-95,2015,261,44-47,2015,99,51-60,8310,16.7,2.9
RedBluff,2015-05-26,Daily,2014,0,NA,2014,0,NA,2014,12207,51-103,2015,0,NA,2015,134,22-78,8200,16.6,2.5
RedBluff,2015-05-27,Daily,2014,0,NA,2014,44,108,2014,10009,49-106,2015,44,37,2015,176,38-70,8080,16.8,2.8
RedBluff,2015-05-28,Daily,2014,0,NA,2014,40,110,2014,8959,50-103,2015,42,45,2015,40,52,7960,17.1,2.8
RedBluff,2015-05-29,Daily,2014,0,NA,2014,0,NA,2014,8933,51-104,2015,0,NA,2015,117,52-66,7690,17.0,2.8
RedBluff,2015-05-30,Daily,2014,0,NA,2014,44,112,2014,8556,56-103,2015,44,47,2015,88,22-68,7670,16.8,2.7
RedBluff,2015-05-31,Daily,2014,0,NA,2014,0,NA,2014,8964,50-103,2015,39,39,2015,83,58-79,7670,16.1,2.6
RedBluff,2015-06-01,Daily,2014,0,NA,2014,0,NA,2014,11363,55-107,2015,40,45,2015,0,NA,7690,15.9,2.9
RedBluff,2015-06-02,Daily,2014,0,NA,2014,0,NA,2014,8026,51-109,2015,0,NA,2015,213,58-84,7810,16.5,2.7
RedBluff,2015-06-03,Daily,2014,0,NA,2014,0,NA,2014,5106,54-98,2015,0,NA,2015,41,62,7710,16.8,2.7
RedBluff,2015-06-04,Daily,2014,0,NA,2014,0,NA,2014,5190,53-99,2015,43,47,2015,133,57-74,7630,17.0,2.6
RedBluff,2015-06-05,Daily,2014,0,NA,2014,0,NA,2014,6431,55-102,2015,38,41,2015,38,56,7630,16.8,2.4
RedBluff,2015-06-06,Daily,2014,0,NA,2014,0,NA,2014,9650,54-100,2015,43,49,2015,44,57,7690,17.4,2.8
RedBluff,2015-06-07,Daily,2014,0,NA,2014,0,NA,2014,12264,59-101,2015,94,45-50,2015,97,24-56,7690,17.9,2.5
RedBluff,2015-06-08,Daily,2014,0,NA,2014,0,NA,2014,6302,55-102,2015,41,52,2015,81,28,7710,18.1,2.2
RedBluff,2015-06-09,Daily,2014,0,NA,2014,0,NA,2014,4458,56-96,2015,43,52,2015,43,72,7690,18.2,2.8
RedBluff,2015-06-10,Daily,2014,0,NA,2014,0,NA,2014,1851,58-104,2015,75,36-46,2015,75,25-61,7720,17.8,2.8
RedBluff,2015-06-11,Daily,2014,0,NA,2014,0,NA,2014,3362,62-97,2015,81,31,2015,254,35-92,7710,18.0,2.7
RedBluff,2015-06-12,Daily,2014,0,NA,2014,0,NA,2014,4206,54-110,2015,0,NA,2015,91,56-72,7650,18.2,2.2
RedBluff,2015-06-13,Daily,2014,0,NA,2014,0,NA,2014,5693,55-104,2015,0,NA,2015,569,63-68,7600,18.3,2.4
RedBluff,2015-06-14,Daily,2014,0,NA,2014,0,NA,2014,3111,58-97,2015,0,NA,2015,311,25-83,7610,18.4,2.2
RedBluff,2015-06-15,Daily,2014,0,NA,2014,0,NA,2014,3380,55-110,2015,36,30,2015,72,62-66,7720,18.2,2.1
RedBluff,2015-06-16,Daily,2014,0,NA,2014,0,NA,2014,3827,56-96,2015,0,NA,2015,87,56-58,7690,18.1,2.4
RedBluff,2015-06-17,Daily,2014,0,NA,2014,0,NA,2014,2570,57-105,2015,84,52-53,2015,79,60-74,7670,18.3,2.3
RedBluff,2015-06-18,Daily,2015,0,NA,2014,0,NA,2014,2030,61-103,2015,0,NA,2015,81,46-55,7610,18.3,2.3
RedBluff,2015-06-19,Daily,2015,0,NA,2014,0,NA,2014,1522,57-93,2015,75,26-44,2015,0,NA,7630,18.1,2.2
RedBluff,2015-06-20,Daily,2015,0,NA,2014,0,NA,2014,2791,59-101,2015,42,50,2015,82,73-96,7580,17.6,2.3
RedBluff,2015-06-21,Daily,2015,0,NA,2014,0,NA,2014,1492,59-96,2015,0,NA,2015,74,55-72,7500,17.2,1.8
RedBluff,2015-06-22,Daily,2015,0,NA,2014,0,NA,2014,1313,62-107,2015,0,NA,2015,40,60,7500,17.4,2.4
RedBluff,2015-06-23,Daily,2015,0,NA,2014,0,NA,2014,1163,62-102,2015,39,39,2015,39,58,7430,17.5,2.1
RedBluff,2015-06-24,Daily,2015,0,NA,2014,0,NA,2014,1097,68-105,2015,78,37-56,2015,0,NA,7410,17.9,2.4
RedBluff,2015-06-25,Daily,2015,0,NA,2014,0,NA,2014,724,59-103,2015,0,NA,2015,82,47-66,7410,18.5,2.0
RedBluff,2015-06-26,Daily,2015,0,NA,2014,0,NA,2014,569,61-95,2015,75,31-36,2015,0,NA,7370,18.7,2.3
RedBluff,2015-06-27,Daily,2015,0,NA,2014,0,NA,2014,858,63-102,2015,78,30-31,2015,39,53,7390,18.1,2.3
RedBluff,2015-06-28,Daily,2015,0,NA,2014,0,NA,2014,360,72-103,2015,0,NA,2015,0,NA,7470,17.5,2.1
RedBluff,2015-06-29,Daily,2015,0,NA,2014,0,NA,2014,1628,64-99,2015,0,NA,2015,0,NA,7500,17.5,2.3
RedBluff,2015-06-30,Daily,2015,0,NA,2014,0,NA,2014,2754,71-126,2015,0,NA,2015,0,NA,7500,17.8,2.6
RedBluff,2015-07-01,Daily,2015,0,NA,2014,0,NA,2014,2557,64-111,2015,0,NA,2015,0,NA,7540,18.1,2.4
RedBluff,2015-07-02,Daily,2015,0,NA,2014,0,NA,2014,1869,62-109,2015,30,57,2015,30,62,7450,18.2,2.4
RedBluff,2015-07-03,Daily,2015,0,NA,2014,0,NA,2014,680,71-101,2015,0,NA,2015,29,37,7450,18.3,2.1
RedBluff,2015-07-04,Daily,2015,0,NA,2014,0,NA,2014,1359,64-106,2015,0,NA,2015,59,51-53,7470,18.3,2.4
RedBluff,2015-07-05,Daily,2015,0,NA,2014,0,NA,2014,885,75-103,2015,29,62,2015,29,76,7490,18.6,2.2
RedBluff,2015-07-06,Daily,2015,30,34,2014,0,NA,2014,896,69-120,2015,28,40,2015,0,NA,7500,18.5,2.2
RedBluff,2015-07-07,Daily,2015,105,31-33,2014,0,NA,2014,764,67-110,2015,0,NA,2015,53,66-74,7490,18.1,2.1
RedBluff,2015-07-08,Daily,2015,33,29,2014,0,NA,2014,730,65-116,2015,200,37-62,2015,0,NA,7490,17.8,2.2
RedBluff,2015-07-09,Daily,2015,88,34-35,2014,0,NA,2014,322,66-106,2015,29,36,2015,29,57,7540,17.0,2.4
RedBluff,2015-07-10,Daily,2015,91,32-35,2014,0,NA,2014,451,65-104,2015,30,37,2015,61,58-67,7540,17.0,2.2
RedBluff,2015-07-11,Daily,2015,29,34,2014,0,NA,2014,499,69-133,2015,29,52,2015,58,56,7490,17.0,2.0
RedBluff,2015-07-12,Daily,2015,90,30-34,2014,0,NA,2014,328,78-105,2015,0,NA,2015,0,NA,7560,16.9,2.4
RedBluff,2015-07-13,Daily,2015,31,35,2014,0,NA,2014,245,76-120,2015,61,45-65,2015,31,49,7670,16.9,1.9
RedBluff,2015-07-14,Daily,2015,31,32,2014,0,NA,2014,418,71-115,2015,0,NA,2015,0,NA,7760,17.3,2.5
RedBluff,2015-07-15,Daily,2015,0,NA,2014,0,NA,2014,266,83-106,2015,0,NA,2015,0,NA,7780,17.5,2.3
RedBluff,2015-07-16,Daily,2015,113,32-34,2014,0,NA,2014,398,72-120,2015,57,50-65,2015,0,NA,7430,18.2,2.3
RedBluff,2015-07-17,Daily,2015,93,32-35,2014,0,NA,2014,63,95,2015,64,44-48,2015,0,NA,7600,18.4,2.1
RedBluff,2015-07-18,Daily,2015,168,33-36,2014,0,NA,2014,223,71-101,2015,0,NA,2015,83,23-56,7340,18.1,2.3
