Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,1/26/2019,Daily,2018,188,79-112,2018,0,NA,2018,39371,27-48,2018,0,NA,2019,0,NA,7445,9.3,8.1
RedBluff,1/27/2019,Daily,2018,58,70,2018,57,65,2018,28739,28-45,2018,57,141,2019,0,NA,6803,9.8,6.6
RedBluff,1/28/2019,Daily,2018,60,87,2018,0,NA,2018,25913,29-39,2018,0,NA,2019,0,NA,6339,10.1,5.4
RedBluff,1/29/2019,Daily,2018,0,NA,2018,51,51,2018,23956,27-42,2018,0,NA,2019,0,NA,6102,10.4,4.4
RedBluff,1/30/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5908,10.8,NA
RedBluff,1/31/2019,Daily,2018,0,NA,2018,0,NA,2018,22009,29-40,2018,0,NA,2019,0,NA,5778,11,4.7
RedBluff,2/1/2019,Daily,2018,0,NA,2018,0,NA,2018,15538,29-39,2018,0,NA,2019,0,NA,5648,11.1,4.2
RedBluff,2/2/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11186,10.8,NA
RedBluff,2/3/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40313,10.4,NA
RedBluff,2/4/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23777,9.4,NA
RedBluff,2/5/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30419,8.4,NA
RedBluff,2/6/2019,Daily,2018,279,78-125,2018,910,52-66,2018,70577,29-50,2018,0,NA,2019,0,NA,13803,8.3,26.9
RedBluff,2/7/2019,Daily,2018,236,78-124,2018,467,53-64,2018,39863,28-52,2018,0,NA,2019,31,101,10648,8,11.6
RedBluff,2/8/2019,Daily,2018,36,103,2018,108,53-71,2018,24477,30-52,2018,0,NA,2019,0,NA,8834,8.3,7.7
RedBluff,2/9/2019,Daily,2018,31,87,2018,31,55,2018,7652,28-42,2018,0,NA,2019,31,90,7934,8.7,7.4
RedBluff,2/10/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8055,8,NA
RedBluff,2/11/2019,Daily,2018,77,124-139,2018,69,55-67,2018,17978,29-52,2018,0,NA,2019,0,NA,8035,8,5
RedBluff,2/12/2019,Daily,2018,67,110-118,2018,31,55,2018,7489,29-48,2018,0,NA,2019,0,NA,7114,8.1,4.3
RedBluff,2/13/2019,Daily,2018,405,88-143,2018,0,NA,2018,3788,30-53,2018,0,NA,2019,0,NA,17127,5.6,5.1
RedBluff,2/14/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60506,4.6,NA
RedBluff,2/15/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75004,6.6,NA
RedBluff,2/16/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35412,7.8,NA
RedBluff,2/17/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19228,8.3,NA
RedBluff,2/18/2019,Daily,2018,1328,90-144,2018,459,56-61,2018,36480,29-55,2018,0,NA,2019,0,NA,14391,7.9,60.8
RedBluff,2/19/2019,Daily,2018,694,79-134,2018,1288,57-74,2018,31722,26-56,2018,0,NA,2019,0,NA,11766,7.9,17
RedBluff,2/20/2019,Daily,2018,414,78-150,2018,642,58-76,2018,13281,28-56,2018,0,NA,2019,0,NA,10296,8.4,13.1
RedBluff,2/21/2019,Daily,2018,112,110-152,2018,285,58-74,2018,4742,27-56,2018,0,NA,2019,0,NA,9384,8.6,10.6
RedBluff,2/22/2019,Daily,2018,147,85-116,2018,109,64-71,2018,5621,29-57,2018,0,NA,2019,0,NA,8854,8.1,7.8
RedBluff,2/23/2019,Daily,2018,89,82-124,2018,119,60-65,2018,6117,29-58,2018,0,NA,2019,0,NA,8116,8.1,6.7
RedBluff,2/24/2019,Daily,2018,32,82,2018,0,NA,2018,2840,30-56,2018,0,NA,2019,28,82,7649,8.4,6.1
RedBluff,2/25/2019,Daily,2018,0,NA,2018,0,NA,2018,473,30-36,2018,0,NA,2019,0,NA,7300,8.4,6.2
RedBluff,2/26/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21266,8.1,NA
RedBluff,2/27/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75829,5.6,NA
RedBluff,2/28/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,91249,4.6,NA
RedBluff,3/1/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41770,6.6,NA
RedBluff,3/2/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40156,7.8,NA
RedBluff,3/3/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47255,8.3,NA
RedBluff,3/4/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44729,7.9,NA
RedBluff,3/5/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44898,7.9,NA
RedBluff,3/6/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58807,8.4,NA
RedBluff,3/7/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67189,8.6,NA
RedBluff,3/8/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67535,8.1,NA
RedBluff,3/9/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,64835,8.1,NA
RedBluff,3/10/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60222,8.4,NA
RedBluff,3/11/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60364,8.4,NA
RedBluff,3/12/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,52282,9.8,NA
RedBluff,3/13/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49260,9.6,NA
RedBluff,3/14/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47731,9.6,NA
RedBluff,3/15/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46307,9.8,NA
RedBluff,3/16/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41889,10.1,NA
RedBluff,3/17/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36126,10.3,NA
RedBluff,3/18/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30632,10.6,NA
RedBluff,3/19/2019,Daily,2018,1108,110-125,2018,44217,68-86,2018,21220,33-67,2018,0,NA,2019,0,NA,26167,10.6,10.7
RedBluff,3/20/2019,Daily,2018,548,97-140,2018,28460,69-85,2018,15021,34-68,2018,0,NA,2019,0,NA,23345,10.5,10.8
RedBluff,3/21/2019,Daily,2018,0,NA,2018,20184,69-83,2018,10221,35-69,2018,0,NA,2019,0,NA,22746,10.6,14.6
RedBluff,3/22/2019,Daily,2018,245,129,2018,6451,70-82,2018,7998,34-68,2018,0,NA,2019,0,NA,21385,10.4,28.8
RedBluff,3/23/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18242,10.3,NA
RedBluff,3/24/2019,Daily,2018,228,117,2018,5349,71-85,2018,5222,32-70,2018,0,NA,2019,0,NA,18992,10.8,32.2
RedBluff,3/25/2019,Daily,2018,406,98-106,2018,15887,71-83,2018,9476,31-71,2018,0,NA,2019,0,NA,17695,10.5,17.6
RedBluff,3/26/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25441,10.5,NA
RedBluff,3/27/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25006,11.3,NA
RedBluff,3/28/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49568,10.4,NA
RedBluff,3/29/2019,Daily,2018,906,121,2018,36937,73-87,2018,33371,34-72,2019,0,NA,2019,0,NA,38990,10.7,56.8
RedBluff,3/30/2019,Daily,2018,0,NA,2018,289916,73-98,2018,144695,32-73,2019,0,NA,2019,0,NA,29923,11.1,69.7
RedBluff,3/31/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25272,11.3,NA
RedBluff,4/1/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22985,11.6,NA
RedBluff,4/2/2019,Daily,2018,0,NA,2018,80532,75-93,2018,50333,35-74,2019,512,33-34,2019,0,NA,22100,11.3,12.7
RedBluff,4/3/2019,Daily,2018,907,103-114,2018,91108,75-92,2018,70821,35-74,2019,1010,33-34,2019,0,NA,29256,11.4,12.4
RedBluff,4/4/2019,Daily,2018,754,151,2018,10102,76-82,2018,23209,35-75,2019,2858,33-34,2019,0,NA,29361,11.1,17.5
RedBluff,4/5/2019,Daily,2018,0,NA,2018,47057,76-95,2018,33817,35-75,2019,4088,33-34,2019,0,NA,37300,10.6,17.5
RedBluff,4/6/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44644,10.4,NA
RedBluff,4/7/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44686,10.9,NA
RedBluff,4/8/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38565,10.9,NA
RedBluff,4/9/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,64887,11.3,NA
RedBluff,4/10/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,63135,10.7,NA
RedBluff,4/11/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51821,10.7,NA
RedBluff,4/12/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48965,10.8,NA
RedBluff,4/13/2019,Daily,2018,0,NA,2018,24837,80-87,2018,66232,64-79,2019,0,NA,2019,0,NA,47644,11.2,14.7
RedBluff,4/14/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47179,11.1,NA
RedBluff,4/15/2019,Daily,2018,0,NA,2018,17738,81-88,2018,71576,67-80,2019,7421,32-35,2019,0,NA,45919,10.4,13.4
RedBluff,4/16/2019,Daily,2018,0,NA,2018,13874,82-89,2018,63605,65-82,2019,9272,33-36,2019,0,NA,39634,10.9,11.1
RedBluff,4/17/2019,Daily,2018,0,NA,2018,14794,83-100,2018,86630,39-82,2019,7656,33-37,2019,0,NA,34548,11.8,12
RedBluff,4/18/2019,Daily,2018,357,114,2018,7418,84-98,2018,66587,38-83,2019,4850,33-37,2019,0,NA,28538,12.6,11.6
RedBluff,4/19/2019,Daily,2018,0,NA,2018,10770,84-98,2018,89743,38-83,2019,5594,34-37,2019,0,NA,24187,13.3,11.3
RedBluff,4/20/2019,Daily,2018,0,NA,2018,108219,84-92,2018,985492,40-83,2019,1716,33,2019,0,NA,21702,13.4,9.5
RedBluff,4/21/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19726,12.9,NA
RedBluff,4/22/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18187,13.6,NA
RedBluff,5/7/2019,Daily,2018,0,NA,2018,1551,95-110,2018,28305,54-94,2019,108,34,2019,211,68-72,11547,15.2,5.3
RedBluff,5/8/2019,Daily,2018,0,NA,2018,672,95-110,2018,14983,46-94,2019,0,NA,2019,272,53-83,11280,15.4,5.1
RedBluff,5/9/2019,Daily,2018,0,NA,2018,955,96-109,2018,12477,58-95,2019,0,NA,2019,125,68-72,11299,15.7,5.6
RedBluff,5/10/2019,Daily,2018,0,NA,2018,1036,96-108,2018,11286,65-95,2019,0,NA,2019,180,56-85,11222,15.3,5.8
RedBluff,5/11/2019,Daily,2018,0,NA,2018,847,97-110,2018,10903,52-96,2019,0,NA,2019,165,58-89,11050,15.2,6.2
RedBluff,5/12/2019,Daily,2018,42,146,2018,1260,98-109,2018,13259,57-97,2019,0,NA,2019,126,51-69,11471,15.2,6.7
RedBluff,5/13/2019,Daily,2018,0,NA,2018,730,98-105,2018,9252,58-97,2019,0,NA,2019,157,38-82,11299,15.2,6.2
RedBluff,5/14/2019,Daily,2018,0,NA,2018,707,99-120,2018,11483,68-98,2019,0,NA,2019,41,75,11069,14.4,5.5
RedBluff,5/15/2019,Daily,2018,40,145,2018,488,100-115,2018,4981,64-99,2019,0,NA,2019,42,63,10896,13.6,6.4
RedBluff,5/16/2019,Daily,2018,0,NA,2018,1127,100-112,2018,9766,68-99,2019,0,NA,2019,52,81,12097,12.8,7.6
RedBluff,5/17/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13015,12.7,NA
RedBluff,5/18/2019,Daily,2018,0,NA,2018,2345,102-127,2018,40067,58-101,2019,83,32-34,2019,205,31-68,12266,12.4,27.1
RedBluff,5/19/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13865,12.2,NA
RedBluff,5/20/2019,Daily,2018,0,NA,2018,1372,102-109,2018,25252,68-102,2019,0,NA,2019,563,56-113,14651,13.7,20.7
RedBluff,5/21/2019,Daily,2018,0,NA,2018,317,104-105,2018,10817,60-102,2019,0,NA,2019,194,54-78,12922,13.5,12.3
RedBluff,5/22/2019,Daily,2018,0,NA,2018,453,104-115,2018,16070,54-103,2019,0,NA,2019,146,68-74,12323,13.6,11
RedBluff,5/23/2019,Daily,2018,0,NA,2018,263,105-108,2018,16335,62-104,2019,0,NA,2019,308,66-89,12304,14.5,8.9
RedBluff,5/24/2019,Daily,2018,0,NA,2018,509,106-118,2018,18441,54-105,2019,0,NA,2019,92,61-66,11718,15,7.7
RedBluff,5/25/2019,Daily,2018,0,NA,2018,363,108-114,2018,19600,59-105,2019,40,39,2019,238,71-90,11413,15.2,6.7
RedBluff,5/26/2019,Daily,2018,0,NA,2018,82,107,2018,10044,63-106,2019,0,NA,2019,41,66,11471,14.6,7.1
RedBluff,5/27/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14741,14.2,NA
RedBluff,5/28/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12511,14.6,NA
RedBluff,5/29/2019,Daily,2018,0,NA,2018,132,109-118,2018,12721,59-107,2019,0,NA,2019,174,74-83,11680,15.2,5.7
RedBluff,5/30/2019,Daily,2018,0,NA,2018,367,110-116,2018,16505,62-109,2019,0,NA,2019,40,71,11756,15.2,6.7
RedBluff,5/31/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16464,14.1,NA
RedBluff,6/1/2019,Daily,2018,0,NA,2018,0,NA,2018,46114,53-110,2019,0,NA,2019,261,38-82,16340,14.7,13.9
RedBluff,6/2/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15966,14.9,NA
RedBluff,6/3/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15841,15.1,NA
RedBluff,6/4/2019,Daily,2018,0,NA,2018,0,NA,2018,12906,61-111,2019,0,NA,2019,0,NA,15805,15.1,11.2
RedBluff,6/5/2019,Daily,2018,0,NA,2018,48,114,2018,13730,60-110,2019,0,NA,2019,0,NA,15644,15.1,9.3
RedBluff,6/6/2019,Daily,2018,0,NA,2018,110,117-121,2018,8732,60-112,2019,0,NA,2019,0,NA,15536,14.7,9
RedBluff,6/7/2019,Daily,2018,0,NA,2018,0,NA,2018,5685,69-114,2019,0,NA,2019,170,23-70,15410,13.7,8.6
RedBluff,6/8/2019,Daily,2018,0,NA,2018,0,NA,2018,8732,70-110,2019,0,NA,2019,0,NA,15284,13.6,6.8
RedBluff,6/9/2019,Daily,2018,0,NA,2018,0,NA,2018,10064,66-111,2019,0,NA,2019,0,NA,15104,13.9,6.8
RedBluff,6/10/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15049,14.3,NA
RedBluff,6/11/2019,Daily,2018,0,NA,2018,110,119-120,2018,16056,62-115,2019,0,NA,2019,112,79-95,15067,14.7,5.8
RedBluff,6/12/2019,Daily,2018,0,NA,2018,0,NA,2018,14103,58-115,2019,44,40,2019,48,57,14723,15,5.8
RedBluff,6/13/2019,Daily,2018,0,NA,2018,0,NA,2018,8184,69-112,2019,0,NA,2019,211,21-92,13201,15.1,5.5
RedBluff,6/14/2019,Daily,2018,0,NA,2018,0,NA,2018,7181,59-116,2019,0,NA,2019,91,54-71,12360,15.7,4
RedBluff,6/15/2019,Daily,2018,0,NA,2018,0,NA,2018,8256,64-105,2019,0,NA,2019,83,23-109,12436,15.7,5.2
RedBluff,6/16/2019,Daily,2018,0,NA,2018,0,NA,2018,6611,67-120,2019,0,NA,2019,0,NA,12134,15.4,4.7
RedBluff,6/17/2019,Daily,2018,0,NA,2018,0,NA,2018,4894,70-110,2019,0,NA,2019,170,21-97,12097,15.5,4
RedBluff,6/18/2019,Daily,2019,0,NA,2018,0,NA,2018,7254,71-115,2019,0,NA,2019,93,44-69,12021,15.8,4.8
RedBluff,6/19/2019,Daily,2019,0,NA,2018,0,NA,2018,6466,63-118,2019,0,NA,2019,0,NA,11964,15.7,4.4
RedBluff,6/20/2019,Daily,2019,0,NA,2018,0,NA,2018,7085,63-121,2019,0,NA,2019,87,22-23,11908,15.2,4.4
RedBluff,6/21/2019,Daily,2019,0,NA,2018,0,NA,2018,10864,57-111,2019,0,NA,2019,84,110-114,11851,14.5,4.6
RedBluff,6/22/2019,Daily,2019,0,NA,2018,0,NA,2018,9391,60-114,2019,0,NA,2019,46,74,11756,14.7,4.9
RedBluff,6/23/2019,Daily,2019,0,NA,2018,0,NA,2018,9647,67-112,2019,0,NA,2019,46,102,12097,15,4.7
RedBluff,6/24/2019,Daily,2019,0,NA,2018,0,NA,2018,6543,65-116,2019,0,NA,2019,46,64,12040,15.1,4.8
RedBluff,6/25/2019,Daily,2019,0,NA,2018,0,NA,2018,4431,59-114,2019,0,NA,2019,85,54-72,11964,14.9,4.4
RedBluff,6/26/2019,Daily,2019,0,NA,2018,0,NA,2018,4084,71-112,2019,0,NA,2019,56,128,11813,14.6,4.2
RedBluff,6/27/2019,Daily,2019,0,NA,2018,0,NA,2018,4395,70-108,2019,0,NA,2019,100,67-75,11718,14.3,4.4
RedBluff,6/28/2019,Daily,2019,0,NA,2018,0,NA,2018,4644,68-107,2019,291,39-41,2019,116,86-91,11642,14.6,4.9
RedBluff,6/29/2019,Daily,2019,0,NA,2018,0,NA,2018,3917,67-107,2019,214,39-40,2019,0,NA,11604,14.8,4.5
RedBluff,6/30/2019,Daily,2019,0,NA,2018,0,NA,2018,5216,75-115,2019,0,NA,2019,0,NA,12548,14.5,4.6
RedBluff,7/1/2019,Daily,2019,0,NA,2018,0,NA,2018,3736,72-108,2019,0,NA,2019,125,26-95,12529,14.5,4.1
RedBluff,7/2/2019,Daily,2019,0,NA,2018,0,NA,2018,3347,70-113,2019,0,NA,2019,43,77,12492,14.6,4
RedBluff,7/3/2019,Daily,2019,0,NA,2018,0,NA,2018,3744,64-120,2019,87,40-42,2019,0,NA,12473,14.7,4.6
RedBluff,7/4/2019,Daily,2019,0,NA,2018,0,NA,2018,3271,72-107,2019,0,NA,2019,106,22-66,12492,14.9,3.6
RedBluff,7/5/2019,Daily,2019,0,NA,2018,0,NA,2018,3645,72-109,2019,52,40,2019,0,NA,12379,15,3.7
RedBluff,7/6/2019,Daily,2019,87,33-34,2018,0,NA,2018,2167,71-120,2019,46,35,2019,0,NA,12342,15.2,4.1
RedBluff,7/7/2019,Daily,2019,90,33-34,2018,0,NA,2018,2125,73-100,2019,0,NA,2019,0,NA,12323,15.1,3.8
RedBluff,7/8/2019,Daily,2019,91,34-35,2018,0,NA,2018,1697,79-105,2019,0,NA,2019,91,25-26,12360,15.1,4
RedBluff,7/9/2019,Daily,2019,43,34,2018,0,NA,2018,1460,74-125,2019,0,NA,2019,43,68,12342,15,3.9
RedBluff,7/10/2019,Daily,2019,42,35,2018,0,NA,2018,2579,71-111,2019,42,64,2019,0,NA,12285,14.6,4.2
RedBluff,7/11/2019,Daily,2019,43,33,2018,0,NA,2018,2769,69-110,2019,43,37,2019,86,64-88,12266,15,3.3
RedBluff,7/12/2019,Daily,2019,92,34,2018,0,NA,2018,3549,71-108,2019,0,NA,2019,0,NA,12266,15.1,3
RedBluff,7/13/2019,Daily,2019,138,34-36,2018,0,NA,2018,2978,75-110,2019,0,NA,2019,46,64,12266,15.3,3.2
RedBluff,7/14/2019,Daily,2019,43,35,2018,0,NA,2018,3365,72-115,2019,44,37,2019,0,NA,12285,15.3,3.3
RedBluff,7/15/2019,Daily,2019,41,36,2018,0,NA,2018,1608,79-114,2019,82,37,2019,41,67,12285,15.1,2.9
RedBluff,7/16/2019,Daily,2019,142,36,2018,0,NA,2018,2216,76-113,2019,0,NA,2019,47,75,12266,15,2.8
RedBluff,7/17/2019,Daily,2019,0,NA,2018,46,151,2018,2553,79-111,2019,0,NA,2019,137,56-87,12191,15.3,3.2
RedBluff,7/18/2019,Daily,2019,0,NA,2018,0,NA,2018,1567,77-112,2019,43,38,2019,0,NA,12210,15.4,3.2
RedBluff,7/19/2019,Daily,2019,84,33-34,2018,0,NA,2018,1655,76-111,2019,0,NA,2019,43,55,12548,15.3,3.5
RedBluff,7/20/2019,Daily,2019,187,34-37,2018,0,NA,2018,3065,77-121,2019,47,68,2019,0,NA,12210,15.1,3.4
RedBluff,7/21/2019,Daily,2019,401,29-35,2018,0,NA,2018,1363,74-111,2019,134,60-66,2019,0,NA,12191,15,2.8
RedBluff,7/22/2019,Daily,2019,429,30-35,2018,0,NA,2018,1683,80-107,2019,0,NA,2019,43,90,12210,14.9,3
RedBluff,7/23/2019,Daily,2019,532,31-36,2018,0,NA,2018,1435,75-115,2019,94,66-70,2019,98,43-53,12229,15.1,3.4
RedBluff,7/24/2019,Daily,2019,375,31-36,2018,0,NA,2018,1251,80-115,2019,0,NA,2019,83,66-75,12266,15.1,3
RedBluff,7/25/2019,Daily,2019,874,31-38,2018,0,NA,2018,950,77-111,2019,0,NA,2019,88,23-56,12153,14.7,3.4
RedBluff,7/26/2019,Daily,2019,710,32-36,2018,0,NA,2018,798,80-140,2019,0,NA,2019,44,23,12021,14.4,3.4
RedBluff,7/27/2019,Daily,2019,1801,29-36,2018,0,NA,2018,698,86-125,2019,0,NA,2019,134,83-85,12021,14.5,3.1
RedBluff,7/28/2019,Daily,2019,1778,29-36,2018,0,NA,2018,456,81-111,2019,46,65,2019,90,62-68,12040,14.7,2.8
RedBluff,7/29/2019,Daily,2019,1452,30-36,2018,0,NA,2018,512,82-116,2019,0,NA,2019,43,86,12021,14.8,3.2
RedBluff,7/30/2019,Daily,2019,1628,30-36,2018,0,NA,2018,503,79-112,2019,0,NA,2019,0,NA,12021,14.8,3
RedBluff,7/31/2019,Daily,2019,1398,30-36,2018,0,NA,2018,567,85-120,2019,43,45,2019,175,56-78,12002,14.6,3.3
RedBluff,8/1/2019,Daily,2019,1585,30-36,2018,0,NA,2018,569,85-118,2019,0,NA,2019,44,101,11983,14.7,3.1
RedBluff,8/2/2019,Daily,2019,1940,30-39,2018,0,NA,2018,433,80-104,2019,44,65,2019,87,45-62,12002,14.6,2.7
RedBluff,8/3/2019,Daily,2019,2314,29-40,2018,0,NA,2018,612,76-121,2019,87,65-71,2019,0,NA,12021,14.7,2.6
RedBluff,8/4/2019,Daily,2019,2747,29-37,2018,0,NA,2018,806,84-118,2019,45,73,2019,89,51-79,12040,14.8,3.1
RedBluff,8/5/2019,Daily,2019,1945,30-38,2018,0,NA,2018,573,87-114,2019,0,NA,2019,88,45-54,12078,14.4,2.7
RedBluff,8/6/2019,Daily,2019,2536,29-37,2018,0,NA,2018,500,88-116,2019,0,NA,2019,93,47-65,12059,14.4,2.9
