Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2016-01-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,64300,10.6,NA
RedBluff,2016-01-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51900,10.4,NA
RedBluff,2016-01-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23400,10.2,NA
RedBluff,2016-01-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13300,10.6,NA
RedBluff,2016-01-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20100,10.4,NA
RedBluff,2016-01-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32400,9.8,NA
RedBluff,2016-01-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19600,9.9,NA
RedBluff,2016-01-26,Daily,2015,0,NA,2015,393,49-56,2015,94590,30-46,2015,0,NA,2016,0,NA,14800,9.8,30.2
RedBluff,2016-01-27,Daily,2015,0,NA,2015,189,62,2015,117493,30-43,2015,0,NA,2016,44,152,11100,9.8,22.1
RedBluff,2016-01-28,Daily,2015,62,118,2015,95,58,2015,56782,28-46,2015,62,170,2016,0,NA,9660,9.8,15.3
RedBluff,2016-01-29,Daily,2015,101,128,2015,0,NA,2015,53911,29-49,2015,101,140,2016,0,NA,9410,9.8,14.8
RedBluff,2016-01-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54000,9.8,NA
RedBluff,2016-01-31,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27100,8.9,NA
RedBluff,2016-02-01,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14500,8.0,NA
RedBluff,2016-02-02,Daily,2015,168,100-130,2015,271,51-65,2015,76882,29-50,2015,161,144-183,2016,0,NA,11100,7.9,22.1
RedBluff,2016-02-03,Daily,2015,247,82-134,2015,131,54,2015,41197,30-46,2015,0,NA,2016,71,112-196,9630,7.9,14.1
RedBluff,2016-02-04,Daily,2015,0,NA,2015,169,52-53,2015,34878,30-51,2015,0,NA,2016,0,NA,8910,8.4,10.4
RedBluff,2016-02-05,Daily,2015,0,NA,2015,97,52-54,2015,13833,30-49,2015,0,NA,2016,0,NA,8310,9.1,9.0
RedBluff,2016-02-06,Daily,2015,91,125,2015,77,52,2015,45392,31-50,2015,0,NA,2016,0,NA,7720,9.3,8.0
RedBluff,2016-02-07,Daily,2015,0,NA,2015,57,59-60,2015,31554,28-52,2015,0,NA,2016,0,NA,7110,9.8,6.4
RedBluff,2016-02-08,Daily,2015,166,74-126,2015,0,NA,2015,35776,30-44,2015,0,NA,2016,0,NA,6690,10.8,3.8
RedBluff,2016-02-09,Daily,2015,0,NA,2015,0,NA,2015,37340,32-41,2015,0,NA,2016,0,NA,6430,11.0,5.2
RedBluff,2016-02-10,Daily,2015,0,NA,2015,0,NA,2015,49507,30-41,2015,0,NA,2016,0,NA,6260,10.7,4.4
RedBluff,2016-02-11,Daily,2015,0,NA,2015,0,NA,2015,44367,31-48,2015,0,NA,2016,0,NA,6180,10.9,4.0
RedBluff,2016-02-12,Daily,2015,0,NA,2015,0,NA,2015,32335,29-40,2015,0,NA,2016,0,NA,6090,11.1,5.5
RedBluff,2016-02-13,Daily,2015,35,136,2015,0,NA,2015,25080,30-51,2015,0,NA,2016,0,NA,6010,10.9,3.9
RedBluff,2016-02-14,Daily,2015,0,NA,2015,0,NA,2015,23284,31-51,2015,0,NA,2016,0,NA,5920,11.1,3.8
RedBluff,2016-02-15,Daily,2015,0,NA,2015,41,60,2015,19719,31-43,2015,0,NA,2016,0,NA,5830,11.5,4.2
RedBluff,2016-02-16,Daily,2015,0,NA,2015,0,NA,2015,25076,27-51,2015,0,NA,2016,0,NA,5810,11.7,4.1
RedBluff,2016-02-17,Daily,2015,0,NA,2015,0,NA,2015,16661,29-43,2015,0,NA,2016,0,NA,5740,11.4,4.5
RedBluff,2016-02-18,Daily,2015,0,NA,2015,25,62,2015,15441,28-45,2015,0,NA,2016,0,NA,6390,10.7,4.3
RedBluff,2016-02-19,Daily,2015,96,101,2015,0,NA,2015,26129,30-56,2015,0,NA,2016,0,NA,8960,10.2,5.9
RedBluff,2016-02-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7960,10.1,NA
RedBluff,2016-02-21,Daily,2015,193,129,2015,0,NA,2015,34919,32-44,2015,0,NA,2016,0,NA,7280,10.1,7.3
RedBluff,2016-02-22,Daily,2015,0,NA,2015,113,62,2015,23524,31-50,2015,0,NA,2016,0,NA,6490,10.4,5.7
RedBluff,2016-02-23,Daily,2015,0,NA,2015,0,NA,2015,11146,30-49,2015,0,NA,2016,0,NA,6220,10.6,3.9
RedBluff,2016-02-24,Daily,2015,0,NA,2015,0,NA,2015,10990,29-58,2015,0,NA,2016,0,NA,5900,10.9,3.3
RedBluff,2016-02-25,Daily,2015,46,92-158,2015,0,NA,2015,6290,30-52,2015,0,NA,2016,0,NA,5740,11.3,3.6
RedBluff,2016-02-26,Daily,2015,0,NA,2015,0,NA,2015,4960,30-44,2015,0,NA,2016,0,NA,5700,11.4,3.1
RedBluff,2016-02-27,Daily,2015,23,138,2015,0,NA,2015,4785,31-45,2015,0,NA,2016,23,25,5650,11.4,3.8
RedBluff,2016-02-28,Daily,2015,0,NA,2015,24,62,2015,5294,30-54,2015,0,NA,2016,0,NA,5650,10.9,2.9
RedBluff,2016-02-29,Daily,2015,0,NA,2015,47,61-67,2015,5235,29-58,2015,0,NA,2016,0,NA,5610,11.1,2.9
RedBluff,2016-03-01,Daily,2015,25,161,2015,122,61-65,2015,3743,30-60,2015,0,NA,2016,0,NA,5510,11.4,2.9
RedBluff,2016-03-02,Daily,2015,0,NA,2015,232,62-69,2015,3967,31-61,2015,0,NA,2016,21,23,5440,11.2,3.1
RedBluff,2016-03-03,Daily,2015,23,135,2015,0,NA,2015,1475,30-60,2015,0,NA,2016,0,NA,5370,11.8,3.7
RedBluff,2016-03-04,Daily,2015,0,NA,2015,25,69,2015,1324,31-54,2015,0,NA,2016,0,NA,5720,12.1,3.4
RedBluff,2016-03-05,Daily,2015,0,NA,2015,47,64-66,2015,1327,30-61,2015,0,NA,2016,0,NA,5760,12.4,3.4
RedBluff,2016-03-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29800,12.1,NA
RedBluff,2016-03-07,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30700,10.5,NA
RedBluff,2016-03-08,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29000,10.2,NA
RedBluff,2016-03-09,Daily,2015,0,NA,2015,273,65-72,2015,37639,33-61,2015,0,NA,2016,293,27-168,12900,9.9,28.7
RedBluff,2016-03-10,Daily,2015,249,151,2015,521,65-68,2015,33932,32-55,2015,0,NA,2016,0,NA,13700,10.2,21.4
RedBluff,2016-03-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26800,11.0,NA
RedBluff,2016-03-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32100,10.4,NA
RedBluff,2016-03-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56600,10.6,NA
RedBluff,2016-03-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47500,11.0,NA
RedBluff,2016-03-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41800,10.9,NA
RedBluff,2016-03-16,Daily,2015,0,NA,2015,13579,67-72,2015,78817,32-66,2015,0,NA,2016,0,NA,21600,11.5,65.0
RedBluff,2016-03-17,Daily,2015,507,135,2015,31428,68-75,2015,137454,33-67,2015,0,NA,2016,0,NA,16700,12.5,49.4
RedBluff,2016-03-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13800,12.6,NA
RedBluff,2016-03-19,Daily,2015,0,NA,2015,36446,68-82,2015,70257,30-67,2015,0,NA,2016,0,NA,26400,12.0,31.5
RedBluff,2016-03-20,Daily,2015,0,NA,2015,11654,69-77,2015,41681,26-67,2015,0,NA,2016,0,NA,26700,11.8,17.4
RedBluff,2016-03-21,Daily,2015,0,NA,2015,9044,69-76,2015,17661,32-68,2015,0,NA,2016,0,NA,34600,10.9,15.2
RedBluff,2016-03-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37000,10.7,NA
RedBluff,2016-03-23,Daily,2015,0,NA,2015,391941,70-84,2015,1180687,32-69,2015,0,NA,2016,0,NA,32000,10.8,18.7
RedBluff,2016-03-24,Daily,2015,0,NA,2015,80730,71-79,2015,194203,33-70,2015,0,NA,2016,0,NA,26800,11.2,14.0
RedBluff,2016-03-25,Daily,2015,741,98,2015,27682,71-86,2015,61239,32-70,2016,0,NA,2016,0,NA,22800,11.9,11.4
RedBluff,2016-03-26,Daily,2015,345,97-153,2015,17822,72-83,2015,45874,31-71,2016,0,NA,2016,0,NA,19200,11.8,9.7
RedBluff,2016-03-27,Daily,2015,305,98-106,2015,6678,73-82,2015,25482,32-72,2016,0,NA,2016,0,NA,17600,12.1,8.9
RedBluff,2016-03-28,Daily,2015,146,127-143,2015,6041,73-91,2015,18722,32-72,2016,0,NA,2016,0,NA,13900,11.9,8.6
RedBluff,2016-03-29,Daily,2015,75,151,2015,7273,73-89,2015,12948,32-72,2016,0,NA,2016,0,NA,11500,12.0,6.1
RedBluff,2016-03-30,Daily,2015,112,139-146,2015,5111,74-92,2015,8611,33-73,2016,0,NA,2016,0,NA,9430,12.2,6.0
RedBluff,2016-03-31,Daily,2015,71,101-146,2015,4178,74-89,2015,6767,33-73,2016,0,NA,2016,0,NA,9160,13.1,5.8
RedBluff,2016-04-01,Daily,2015,38,103,2015,2569,75-92,2015,5471,34-74,2016,74,32-33,2016,74,173-190,8910,13.9,5.7
RedBluff,2016-04-02,Daily,2015,33,145,2015,2068,75-97,2015,3438,35-74,2016,347,32-34,2016,0,NA,8730,14.5,4.8
RedBluff,2016-04-03,Daily,2015,0,NA,2015,1921,76-95,2015,1953,35-75,2016,335,32-34,2016,0,NA,8560,15.0,4.7
RedBluff,2016-04-04,Daily,2015,0,NA,2015,1450,76-95,2015,1934,35-75,2016,64,32-34,2016,32,63,8260,15.1,4.4
RedBluff,2016-04-05,Daily,2015,32,158,2015,1501,77-97,2015,1730,35-76,2016,66,34,2016,33,42,8150,14.4,3.9
RedBluff,2016-04-06,Daily,2015,62,145-164,2015,1178,77-97,2015,1548,35-76,2016,185,28-34,2016,0,NA,8030,14.7,3.8
RedBluff,2016-04-07,Daily,2015,30,112,2015,1590,78-100,2015,1589,36-77,2016,240,34-35,2016,60,63-72,7610,15.3,3.9
RedBluff,2016-04-08,Daily,2015,0,NA,2015,151916,78-95,2015,195421,36-77,2016,2063,34-35,2016,0,NA,7610,15.6,4.0
RedBluff,2016-04-09,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7580,15.2,NA
RedBluff,2016-04-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7670,14.3,NA
RedBluff,2016-04-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7650,14.4,NA
RedBluff,2016-04-12,Daily,2015,0,NA,2015,8941,80-91,2015,26050,37-79,2016,0,NA,2016,0,NA,7600,14.6,3.4
RedBluff,2016-04-13,Daily,2015,0,NA,2015,103123,80-95,2015,732520,37-80,2016,1960,32,2016,540,43-72,7560,14.1,3.6
RedBluff,2016-04-14,Daily,2015,0,NA,2015,53421,81-93,2015,1142842,37-80,2016,815,32-36,2016,0,NA,7600,13.7,27.1
RedBluff,2016-04-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7340,13.1,NA
RedBluff,2016-04-16,Daily,2015,210,174,2015,8535,82-104,2015,148112,52-81,2016,0,NA,2016,358,63-69,7280,14.1,3.4
RedBluff,2016-04-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7010,14.9,NA
RedBluff,2016-04-18,Daily,2015,0,NA,2015,3356,84-95,2015,10207,60-83,2016,0,NA,2016,0,NA,6910,15.6,4.7
RedBluff,2016-04-19,Daily,2015,0,NA,2015,2343,84-100,2015,8638,45-83,2016,73,33-36,2016,146,53-90,6810,16.1,3.1
RedBluff,2016-04-20,Daily,2015,28,132,2015,1699,85-105,2015,4327,39-84,2016,27,36,2016,55,65-69,6770,16.3,3.8
RedBluff,2016-04-21,Daily,2015,0,NA,2015,2090,85-109,2015,6041,48-84,2016,0,NA,2016,25,76,6710,15.9,3.2
RedBluff,2016-04-22,Daily,2015,0,NA,2015,1921,86-115,2015,3744,57-85,2016,51,34-38,2016,0,NA,6870,14.8,3.9
RedBluff,2016-04-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8290,13.9,NA
RedBluff,2016-04-24,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7960,14.8,NA
RedBluff,2016-04-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7110,14.3,NA
RedBluff,2016-04-26,Daily,2015,0,NA,2015,1384,88-105,2015,7703,48-87,2016,149,32-37,2016,0,NA,6890,14.1,3.2
RedBluff,2016-04-27,Daily,2015,36,138,2015,1171,89-112,2015,6048,59-88,2016,0,NA,2016,0,NA,6670,14.0,3.4
RedBluff,2016-04-28,Daily,2015,34,123,2015,2151,89-119,2015,10485,50-88,2016,0,NA,2016,34,55,6670,14.7,5.0
RedBluff,2016-04-29,Daily,2015,0,NA,2015,1456,90-98,2015,10417,51-88,2016,109,33-35,2016,35,55,6890,15.7,3.7
RedBluff,2016-04-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6510,15.4,NA
RedBluff,2016-05-01,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6490,16.1,NA
RedBluff,2016-05-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6830,16.6,NA
RedBluff,2016-05-03,Daily,2015,0,NA,2015,1672,92-100,2015,46842,56-91,2016,0,NA,2016,248,79,6830,16.4,3.1
RedBluff,2016-05-04,Daily,2015,0,NA,2015,485,93-97,2015,20282,61-92,2016,0,NA,2016,0,NA,6830,15.6,4.8
RedBluff,2016-05-05,Daily,2015,0,NA,2015,594,93-116,2015,14990,53-92,2016,51,34,2016,44,72,7320,15.4,4.4
RedBluff,2016-05-06,Daily,2015,0,NA,2015,464,94-100,2015,14996,60-93,2016,0,NA,2016,0,NA,7690,15.2,5.3
RedBluff,2016-05-07,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7720,14.5,NA
RedBluff,2016-05-08,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7830,14.6,NA
RedBluff,2016-05-09,Daily,2015,0,NA,2015,1059,96-108,2015,17109,57-95,2016,0,NA,2016,0,NA,8030,16.0,6.7
RedBluff,2016-05-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8010,16.3,NA
RedBluff,2016-05-11,Daily,2015,0,NA,2015,338,100-121,2015,11942,55-95,2016,56,35,2016,169,50-71,8100,16.4,4.2
RedBluff,2016-05-12,Daily,2015,0,NA,2015,168,99-103,2015,12348,60-96,2016,0,NA,2016,56,72,7990,16.4,5.4
RedBluff,2016-05-13,Daily,2015,0,,2015,206,99-107,2015,9352,54-95,2016,52,,2016,103,25-58,7900,16.6,5.1
RedBluff,2016-05-14,Daily,2015,0,,2015,219,102-106,2015,10213,52-97,2016,0,,2016,156,,7830,16.3,3.4
RedBluff,2016-05-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7780,16.1,NA
RedBluff,2016-05-16,Daily,2015,0,,2015,310,100-108,2015,9032,57-98,2016,0,,2016,45,,7740,16.3,3.4
RedBluff,2016-05-17,Daily,2015,0,,2015,102,,2015,12375,61-100,2016,0,,2016,0,,7690,16.4,3.8
RedBluff,2016-05-18,Daily,2015,0,,2015,0,,2015,16952,65-97,2016,0,,2016,87,,7610,16.8,4.5
RedBluff,2016-05-19,Daily,2015,0,,2015,0,,2015,10004,62-100,2016,0,,2016,0,,7610,16.2,4.5
RedBluff,2016-05-20,Daily,2015,0,,2015,167,,2015,6650,61-100,2016,0,,2016,166,26-186,7630,14.4,4.0
RedBluff,2016-05-21,Daily,2015,0,,2015,81,,2015,4143,61-100,2016,0,,2016,0,,7870,13.1,4.2
RedBluff,2016-05-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7990,13.6,NA
RedBluff,2016-05-23,Daily,--,--,--,--,--,--,--,--,--,2016,0,,--,--,--,7960,13.6,NA
RedBluff,2016-05-24,Daily,2015,0,,2015,0,,2015,6990,66-97,2016,0,,2016,0,,7830,15,3.8
RedBluff,2016-05-25,Daily,2015,0,,2015,0,,2015,15264,58-100,2016,0,,2016,162,24-84,7850,15.6,3.3
RedBluff,2016-05-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7960,16,NA
RedBluff,2016-05-27,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7920,16.1,NA
RedBluff,2016-05-28,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7830,15.9,4
RedBluff,2016-05-29,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7670,16.2,NA
RedBluff,2016-05-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7560,16.5,NA
RedBluff,2016-05-31,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7470,16.9,NA
RedBluff,2016-06-01,Daily,2015,0,,2015,87,,2015,3488,63-101,2016,0,,2016,174,76-99,7430,17.1,33.6
RedBluff,2016-06-02,Daily,2015,0,,2015,0,,2015,4464,66-101,2016,0,,2016,91,,8430,16.6,4
RedBluff,2016-06-03,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9080,16.3,NA
RedBluff,2016-06-04,Daily,2015,0,NA,2015,0,NA,2015,5506,54-100,2016,0,NA,2016,0,NA,8930,16.1,3.6
RedBluff,2016-06-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8860,15.8,NA
RedBluff,2016-06-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8860,16.2,NA
RedBluff,2016-06-07,Daily,2015,0,NA,2015,0,NA,2015,3287,65-103,2016,0,NA,2016,0,NA,8830,16.5,4.3
RedBluff,2016-06-08,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8880,16.0,NA
RedBluff,2016-06-09,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8910,15.3,NA
RedBluff,2016-06-10,Daily,2015,0,NA,2015,0,NA,2015,4490,55-101,2016,0,NA,2016,0,NA,8900,15.4,4.4
RedBluff,2016-06-11,Daily,2015,0,NA,2015,0,NA,2015,3152,60-106,2016,0,NA,2016,93,36,8810,15.2,3.9
RedBluff,2016-06-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8720,15.3,NA
RedBluff,2016-06-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8630,15.6,NA
RedBluff,2016-06-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8610,14.8,NA
RedBluff,2016-06-15,Daily,2015,0,NA,2015,0,NA,2015,2802,70-104,2016,0,NA,2016,0,NA,8780,13.9,4.5
RedBluff,2016-06-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8780,13.7,NA
RedBluff,2016-06-17,Daily,2015,0,NA,2015,0,NA,2015,838,72-96,2016,0,NA,2016,0,NA,8730,14.1,4.4
RedBluff,2016-06-18,Daily,2015,0,NA,2015,0,NA,2015,1546,66-101,2016,0,NA,2016,0,NA,9330,14.1,4.5
RedBluff,2016-06-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10300,14.9,NA
RedBluff,2016-06-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,15.2,NA
RedBluff,2016-06-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9950,15.4,NA
RedBluff,2016-06-22,Daily,2015,0,,2015,0,,2015,5803,,2016,169,,2016,166,,10100,15.6,4.3
RedBluff,2016-06-23,Daily,2015,0,,2015,0,,2015,9030,,2016,118,,2016,154,,10100,15.5,4.5
RedBluff,2016-06-24,Daily,2015,0,,2015,0,,2015,12637,,2016,206,,2016,159,,10200,15.3,4.8
RedBluff,2016-06-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10200,15.2,NA
RedBluff,2016-06-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,15.3,NA
RedBluff,2016-06-27,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9760,15.6,NA
RedBluff,2016-06-28,Daily,2015,0,,2015,0,,2015,2562,,2016,0,,2016,40,,9620,15.7,4.2
RedBluff,2016-06-29,Daily,2015,0,,2015,0,,2015,2364,,2016,99,,2016,294,,9520,15.5,4.3
RedBluff,2016-06-30,Daily,2015,0,,2015,0,,2015,2450,,2016,0,,2016,0,,9460,15.7,4.4
RedBluff,2016-07-01,Daily,2016,0,NA,2015,0,NA,2015,2208,63-107,2016,0,NA,2016,96,69-74,9460,15.7,4.3
RedBluff,2016-07-02,Daily,2016,93,26-33,2015,0,NA,2015,2345,64-107,2016,0,NA,2016,43,50,10000,15.3,4.7
RedBluff,2016-07-03,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,15.3,NA
RedBluff,2016-07-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,15.2,NA
RedBluff,2016-07-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,15.1,NA
RedBluff,2016-07-06,Daily,2016,192,31-34,2015,0,NA,2015,2365,65-104,2016,90,37-40,2016,49,81,9970,15.1,4.8
RedBluff,2016-07-07,Daily,2016,36,33,2015,0,NA,2015,2354,68-117,2016,32,38,2016,63,82-102,9980,15.2,4.2
RedBluff,2016-07-08,Daily,2016,38,25,2015,0,NA,2015,2220,64-111,2016,70,36-61,2016,0,NA,9940,14.7,4.1
RedBluff,2016-07-09,Daily,2016,37,34,2015,0,NA,2015,3249,65-116,2016,37,37,2016,37,53,10500,14.6,4.6
RedBluff,2016-07-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10700,14.4,NA
RedBluff,2016-07-11,Daily,2016,32,32,2015,0,NA,2015,4113,67-115,2016,36,64,2016,68,77-101,10600,14.6,4.6
RedBluff,2016-07-12,Daily,2016,239,32-35,2015,0,NA,2015,2952,68-115,2016,0,NA,2016,40,28,10500,14.8,4.1
RedBluff,2016-07-13,Daily,2016,214,34-36,2015,0,NA,2015,2789,69-115,2016,36,65,2016,105,28-70,10500,14.7,4.8
RedBluff,2016-07-14,Daily,2016,358,32-36,2015,0,NA,2015,2993,71-116,2016,0,NA,2016,36,29,10500,14.8,4.6
RedBluff,2016-07-15,Daily,2016,145,33-36,2015,0,NA,2015,4486,67-116,2016,145,37-60,2016,36,50,10500,15.0,4.5
RedBluff,2016-07-16,Daily,2016,355,32-36,2015,0,NA,2015,2681,69-120,2016,101,66-67,2016,74,56-67,10600,15.1,4.5
RedBluff,2016-07-17,Daily,2016,208,34-37,2015,0,NA,2015,2448,74-119,2016,89,38-58,2016,307,43-90,10600,15.2,4.6
RedBluff,2016-07-18,Daily,2016,272,32-37,2015,0,NA,2015,2069,69-118,2016,169,39-67,2016,170,24-61,10600,15.0,4.1
RedBluff,2016-07-19,Daily,2016,114,33-37,2015,0,NA,2015,2304,69-120,2016,40,38,2016,79,57-75,10500,14.9,4.2
RedBluff,2016-07-20,Daily,2016,74,33-36,2015,0,NA,2015,2178,72-120,2016,0,NA,2016,74,67-83,10500,14.8,4.4
RedBluff,2016-07-21,Daily,2016,73,33-36,2015,0,NA,2015,1684,75-127,2016,0,NA,2016,119,62-93,10500,14.7,4.6
RedBluff,2016-07-22,Daily,2016,155,34-38,2015,0,NA,2015,1947,77-116,2016,0,NA,2016,227,47-118,10500,14.6,4.2
RedBluff,2016-07-23,Daily,2016,77,35-38,2015,0,NA,2015,3595,73-114,2016,0,NA,2016,38,67,10500,14.7,4.3
RedBluff,2016-07-24,Daily,2016,207,33-38,2015,0,NA,2015,2265,74-112,2016,83,57-66,2016,202,59-99,10500,14.9,4.5
RedBluff,2016-07-25,Daily,2016,338,31-37,2015,0,NA,2015,2218,74-124,2016,75,71,2016,113,55-73,10500,15.0,4.4
