Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2014-02-13,Daily,2013,1212,74-107,2013,1905,56-73,2013,25634,33-54,2013,0,NA,2014,520,88-97,5060,10.8,7.8
RedBluff,2014-02-14,Daily,2013,1316,80-120,2013,1645,55-60,2013,37333,32-54,2013,0,NA,2014,164,140,4960,11.1,NA
RedBluff,2014-02-15,Daily,2013,213,82-109,2013,799,56-70,2013,18911,30-55,2013,0,NA,2014,42,120,4940,11.4,4.0
RedBluff,2014-02-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5280,11.1,7.1
RedBluff,2014-02-17,Daily,2013,3040,81-125,2013,2635,57-71,2013,44383,28-55,2013,0,NA,2014,0,NA,6070,10.4,NA
RedBluff,2014-02-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4910,9.8,NA
RedBluff,2014-02-19,Daily,2013,413,78-120,2013,2051,57-71,2013,33021,31-56,2013,0,NA,2014,77,25-88,4530,10.4,2.9
RedBluff,2014-02-20,Daily,2013,1065,81-133,2013,2889,57-75,2013,15696,30-56,2013,0,NA,2014,0,NA,4370,10.6,2.3
RedBluff,2014-02-21,Daily,2013,1017,79-141,2013,3340,58-76,2013,18801,30-57,2013,0,NA,2014,0,NA,4370,10.7,2.2
RedBluff,2014-02-22,Daily,2013,1255,79-137,2013,1678,58-76,2013,15084,32-57,2013,0,NA,2014,51,23-25,4060,10.9,1.8
RedBluff,2014-02-23,Daily,2013,521,87-134,2013,1232,59-74,2013,12011,31-58,2013,0,NA,2014,24,92,4060,11.0,2.0
RedBluff,2014-02-24,Daily,2013,325,81-142,2013,687,59-70,2013,11738,32-58,2013,0,NA,2014,80,25-97,3970,11.2,2.2
RedBluff,2014-02-25,Daily,2013,141,88-112,2013,612,59-74,2013,11372,32-58,2013,0,NA,2014,71,24-124,3910,11.6,1.8
RedBluff,2014-02-26,Daily,2013,41,80-126,2013,365,60-74,2013,9517,31-59,2013,0,NA,2014,41,23-27,3890,11.4,2.0
RedBluff,2014-02-27,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15700,11.2,113.7
RedBluff,2014-02-28,Daily,2013,6203,118-130,2013,1554,66,2013,4692616,30-58,2013,0,NA,2014,2466,22-78,18000,11.2,104.7
RedBluff,2014-03-01,Daily,2013,5741,145,2013,10740,60-72,2013,2392006,32-49,2013,6033,NA,2014,0,NA,9650,11.4,61.7
RedBluff,2014-03-02,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11300,12.0,24.5
RedBluff,2014-03-03,Daily,2013,670,90-133,2013,2234,62-71,2013,175141,31-61,2013,0,NA,2014,0,NA,7260,11.6,13.3
RedBluff,2014-03-04,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27900,11.5,108.2
RedBluff,2014-03-05,Daily,2013,2743,98-113,2013,8861,63-81,2013,894187,33-62,2013,0,NA,2014,1380,81,27200,12.2,88.8
RedBluff,2014-03-06,Daily,2013,0,NA,2013,2641,64-74,2013,156460,30-62,2013,0,NA,2014,0,NA,11400,12.4,17.1
RedBluff,2014-03-07,Daily,2013,0,NA,2013,5380,63-83,2013,64563,34-62,2013,0,NA,2014,0,NA,12500,12.3,48.6
RedBluff,2014-03-08,Daily,2013,308,96,2013,2259,64-75,2013,167986,30-63,2013,0,NA,2014,136,21-102,9440,12.1,15.0
RedBluff,2014-03-09,Daily,2013,0,NA,2013,1401,65-82,2013,40943,32-64,2013,0,NA,2014,217,23-24,6810,12.3,8.2
RedBluff,2014-03-10,Daily,2013,0,NA,2013,1645,66-80,2013,32670,33-64,2013,0,NA,2014,0,NA,14200,12.3,123.7
RedBluff,2014-03-11,Daily,2013,1646,106-131,2013,8862,65-78,2013,279307,30-64,2013,0,NA,2014,0,NA,26100,12.2,NA
RedBluff,2014-03-12,Daily,2013,306,90-132,2013,2139,66-75,2013,85579,30-65,2013,0,NA,2014,102,24,9690,11.7,18.2
RedBluff,2014-03-13,Daily,2013,338,90-141,2013,2644,66-81,2013,33912,31-65,2013,0,NA,2014,56,26,6990,12.1,11.0
RedBluff,2014-03-14,Daily,2013,51,97,2013,2660,67-89,2013,20532,31-66,2013,0,NA,2014,103,82-180,5980,12.6,5.9
RedBluff,2014-03-15,Daily,2013,45,91,2013,3095,67-89,2013,11748,33-66,2013,0,NA,2014,136,94-113,5490,13.1,4.8
RedBluff,2014-03-16,Daily,2013,217,103-155,2013,2328,68-88,2013,9929,33-67,2013,0,NA,2014,27,23,5090,13.4,4.1
RedBluff,2014-03-17,Daily,2013,252,112-148,2013,1429,68-86,2013,4652,33-67,2013,0,NA,2014,42,23-93,4940,13.4,4.0
RedBluff,2014-03-18,Daily,2013,211,100-165,2013,1980,68-91,2013,4979,33-67,2013,0,NA,2014,19,90,4740,12.7,3.7
RedBluff,2014-03-19,Daily,2013,166,94-150,2013,3297,69-91,2013,8174,33-68,2013,0,NA,2014,21,112,4630,12.6,3.4
RedBluff,2014-03-20,Daily,2013,142,101-134,2013,3801,69-89,2013,7678,33-68,2013,0,NA,2014,20,24,4500,13.0,2.8
RedBluff,2014-03-21,Daily,2013,45,94-97,2013,3553,70-89,2013,8985,30-69,2013,0,NA,2014,0,NA,4990,13.4,2.6
RedBluff,2014-03-22,Daily,2013,310,96-154,2013,4086,70-89,2013,7890,33-69,2013,0,NA,2014,110,24-132,4960,13.5,2.3
RedBluff,2014-03-23,Daily,2013,202,96-147,2013,2523,71-94,2013,4964,33-70,2013,0,NA,2014,22,23,4760,13.5,2.1
RedBluff,2014-03-24,Daily,2013,63,96-123,2013,1892,71-92,2013,3006,31-70,2013,0,NA,2014,42,25-102,4760,13.7,2.3
RedBluff,2014-03-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4740,13.1,NA
RedBluff,2014-03-26,Daily,2013,0,NA,2013,880,72-87,2013,1864,34-71,2014,0,NA,2014,21,28,4790,12.0,2.2
RedBluff,2014-03-27,Daily,2013,98,98-134,2013,2659,73-97,2013,4819,33-72,2014,0,NA,2014,24,27,5540,12.0,2.8
RedBluff,2014-03-28,Daily,2013,72,114-150,2013,2124,73-95,2013,4356,32-72,2014,0,NA,2014,0,NA,5540,12.3,7.8
RedBluff,2014-03-29,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5720,12.2,NA
RedBluff,2014-03-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19600,11.5,NA
RedBluff,2014-03-31,Daily,2013,1128,112-155,2013,13014,74-95,2013,77606,32-73,2014,0,NA,2014,300,31-162,11200,10.7,19.8
RedBluff,2014-04-01,Daily,2013,316,104-140,2013,9364,75-100,2013,49881,34-74,2014,1113,32-33,2014,78,175,10500,10.0,15.6
RedBluff,2014-04-02,Daily,2013,162,122-142,2013,10081,75-96,2013,48843,35-74,2014,3406,32-34,2014,0,NA,10300,10.8,12.1
RedBluff,2014-04-03,Daily,2013,560,105-146,2013,6250,76-97,2013,23281,35-75,2014,1763,33-34,2014,0,NA,8200,12.0,10.7
RedBluff,2014-04-04,Daily,2013,334,109-135,2013,4121,76-101,2013,9309,35-75,2014,1394,30-34,2014,0,NA,6870,11.9,6.5
RedBluff,2014-04-05,Daily,2013,0,NA,2013,163550,77-93,2013,127756,35-76,2014,282,33,2014,0,NA,6390,12.2,4.6
RedBluff,2014-04-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5760,13.7,NA
RedBluff,2014-04-07,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5440,14.8,NA
RedBluff,2014-04-08,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5210,15.2,NA
RedBluff,2014-04-09,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5140,15.8,NA
RedBluff,2014-04-10,Daily,2013,2338,141,2013,55028,79-91,2013,53928,36-77,2014,1671,35,2014,0,NA,5060,16.2,2.7
RedBluff,2014-04-11,Daily,2013,0,NA,2013,35059,79-100,2013,40740,36-79,2014,1075,34-36,2014,45,26,4940,16.2,2.8
RedBluff,2014-04-12,Daily,2013,0,NA,2013,15589,80-101,2013,24217,37-79,2014,844,34-36,2014,0,NA,4840,16.6,2.2
RedBluff,2014-04-13,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4630,16.8,NA
RedBluff,2014-04-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4500,16.4,NA
RedBluff,2014-04-15,Daily,2013,0,NA,2013,9748,82-100,2013,19736,44-81,2014,146,36,2014,76,53-114,4340,16.6,1.7
RedBluff,2014-04-16,Daily,2013,91,153,2013,5907,83-94,2013,21887,50-82,2014,295,33-36,2014,0,NA,4310,16.7,2.2
RedBluff,2014-04-17,Daily,2013,156,145,2013,11978,83-100,2013,24845,47-82,2014,844,34-36,2014,0,NA,4810,16.4,2.2
RedBluff,2014-04-18,Daily,2013,99,150,2013,9194,84-106,2013,24749,40-83,2014,0,NA,2014,0,NA,4810,16.0,2.6
RedBluff,2014-04-19,Daily,2013,0,NA,2013,7572,84-104,2013,26242,41-83,2014,555,33-36,2014,0,NA,5060,15.7,2.1
RedBluff,2014-04-20,Daily,2013,284,141,2013,7184,85-108,2013,26881,41-84,2014,527,33-37,2014,0,NA,5010,15.9,2.0
RedBluff,2014-04-21,Daily,2013,44,155,2013,4259,85-109,2013,15553,43-84,2014,220,34-38,2014,0,NA,4860,15.2,2.7
RedBluff,2014-04-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4860,14.3,NA
RedBluff,2014-04-23,Daily,2013,0,NA,2013,6995,86-103,2013,29254,55-85,2014,113,36,2014,0,NA,4910,14.6,2.3
RedBluff,2014-04-24,Daily,2013,33,154,2013,3078,87-105,2013,17969,44-86,2014,66,33-38,2014,0,NA,4790,14.9,1.8
RedBluff,2014-04-25,Daily,2013,32,150,2013,1305,88-117,2013,10183,40-87,2014,33,35,2014,33,39,4660,14.2,1.9
RedBluff,2014-04-26,Daily,2013,147,123-142,2013,3081,88-113,2013,21767,42-87,2014,74,34-38,2014,73,42-56,4840,9.8,2.3
RedBluff,2014-04-27,Daily,2013,32,150,2013,2824,89-109,2013,24157,41-88,2014,0,NA,2014,0,NA,4810,13.5,2.1
RedBluff,2014-04-28,Daily,2013,0,NA,2013,2345,89-110,2013,27284,43-88,2014,63,35-40,2014,0,NA,5140,11.3,2.3
RedBluff,2014-04-29,Daily,2013,0,NA,2013,2203,90-113,2013,35096,47-89,2014,67,34-38,2014,101,45-50,5110,13.6,1.9
RedBluff,2014-04-30,Daily,2013,0,NA,2013,1357,90-112,2013,36632,45-89,2014,33,34,2014,65,53-61,4990,14.8,1.9
RedBluff,2014-05-01,Daily,2013,0,NA,2013,1396,91-105,2013,31984,43-90,2014,155,33-39,2014,52,49,5300,16.4,2.4
RedBluff,2014-05-02,Daily,2013,0,NA,2013,1618,92-122,2013,32031,43-91,2014,96,40,2014,150,24-56,5940,16.1,3.1
RedBluff,2014-05-03,Daily,2013,0,NA,2013,2264,92-108,2013,25441,42-91,2014,159,34-39,2014,212,52-172,6260,15.7,3.0
RedBluff,2014-05-04,Daily,2013,0,NA,2013,491,93-99,2013,23301,44-92,2014,64,40,2014,123,50-57,6260,15.5,2.4
RedBluff,2014-05-05,Daily,2013,0,NA,2013,1566,93-112,2013,21342,44-92,2014,0,NA,2014,168,25-63,6240,14.9,2.3
RedBluff,2014-05-06,Daily,2013,0,NA,2013,866,94-113,2013,15617,47-93,2014,300,36-42,2014,295,25-145,6260,14.4,2.5
RedBluff,2014-05-07,Daily,2013,0,NA,2013,1287,95-115,2013,27394,43-94,2014,87,36-41,2014,298,24-60,7240,14.6,2.9
RedBluff,2014-05-08,Daily,2013,58,140,2013,1031,95-122,2013,14618,44-94,2014,105,34-37,2014,204,45-76,7670,14.3,2.8
RedBluff,2014-05-09,Daily,2013,0,NA,2013,931,96-115,2013,31495,46-95,2014,234,35-43,2014,408,43-58,7850,14.1,3.5
RedBluff,2014-05-10,Daily,2013,0,NA,2013,1565,96-118,2013,33234,45-95,2014,129,37-38,2014,463,46-70,8460,14.2,5.0
RedBluff,2014-05-11,Daily,2013,0,NA,2013,779,97-120,2013,29317,45-96,2014,228,40-43,2014,283,23-88,8360,14.1,4.0
RedBluff,2014-05-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8330,14.7,NA
RedBluff,2014-05-13,Daily,2013,0,NA,2013,1296,98-122,2013,29709,46-97,2014,113,38-39,2014,223,24-67,8340,15.6,3.7
RedBluff,2014-05-14,Daily,2013,0,NA,2013,761,100-118,2013,29817,50-98,2014,172,40-43,2014,174,47-66,8290,16.0,3.2
RedBluff,2014-05-15,Daily,2013,0,NA,2013,755,100-120,2013,26567,46-99,2014,169,38-43,2014,284,53-70,8340,15.9,2.7
RedBluff,2014-05-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8290,15.8,NA
RedBluff,2014-05-17,Daily,2013,0,NA,2013,429,101-114,2013,26015,48-100,2014,54,36,2014,329,54-83,8220,16.0,2.4
RedBluff,2014-05-18,Daily,2013,0,NA,2013,227,102-105,2013,41608,46-100,2014,456,33-45,2014,341,46-76,8270,15.8,2.8
RedBluff,2014-05-19,Daily,2013,0,NA,2013,750,102-120,2013,31548,53-100,2014,0,NA,2014,364,62-73,8260,15.2,2.8
RedBluff,2014-05-20,Daily,2013,0,NA,2013,812,103-115,2013,30059,48-102,2014,116,34-46,2014,58,65,8260,15.2,2.1
RedBluff,2014-05-21,Daily,2013,0,NA,2013,614,104-124,2013,32365,50-103,2014,56,45,2014,167,54-70,7240,15.9,2.4
RedBluff,2014-05-22,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7670,16.4,NA
RedBluff,2014-05-23,Daily,2013,0,NA,2013,242,106-112,2013,34988,48-104,2014,64,45,2014,631,54-76,7850,16.4,2.9
RedBluff,2014-05-24,Daily,2013,0,NA,2013,179,106-108,2013,29540,49-104,2014,59,47,2014,178,51-72,8460,16.6,2.5
RedBluff,2014-05-25,Daily,2013,0,NA,2013,194,109-110,2013,23320,52-102,2014,130,47,2014,973,27-77,8360,16.9,2.7
RedBluff,2014-05-26,Daily,2013,0,NA,2013,237,107-116,2013,20575,51-105,2014,118,45,2014,1062,20-79,8330,16.8,3.1
RedBluff,2014-05-27,Daily,2013,0,NA,2013,60,110,2013,20288,49-105,2014,0,NA,2014,298,21-66,8340,16.7,2.0
RedBluff,2014-05-28,Daily,2013,0,NA,2013,311,108-131,2013,23897,49-105,2014,62,45,2014,749,47-81,8290,15.7,2.5
RedBluff,2014-05-29,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8340,15.7,NA
RedBluff,2014-05-30,Daily,2013,0,NA,2013,179,112-118,2013,21271,51-106,2014,112,40-49,2014,170,22-75,8290,16.2,2.4
RedBluff,2014-05-31,Daily,2013,0,NA,2013,132,111-112,2013,20760,51-110,2014,129,44-48,2014,325,23-64,8220,16.1,2.4
RedBluff,2014-06-01,Daily,2013,0,NA,2013,199,111-124,2013,25832,51-106,2014,200,44-49,2014,728,23-79,8270,16.4,2.4
RedBluff,2014-06-02,Daily,2013,0,NA,2013,0,NA,2013,17025,52-105,2014,196,43-50,2014,326,51-95,8260,16.8,2.3
RedBluff,2014-06-03,Daily,2013,0,NA,2013,0,NA,2013,15525,52-106,2014,197,38-50,2014,263,22-53,8260,16.9,1.9
RedBluff,2014-06-04,Daily,2013,0,NA,2013,0,NA,2013,14532,51-108,2014,193,42-48,2014,193,25-66,9240,16.9,1.9
RedBluff,2014-06-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9220,17.1,NA
RedBluff,2014-06-06,Daily,2013,0,NA,2013,44,116,2013,14977,52-113,2014,42,44,2014,384,23-96,9220,17.4,2.4
RedBluff,2014-06-07,Daily,2013,0,NA,2013,0,NA,2013,15268,52-110,2014,210,42-49,2014,210,47-89,9220,17.5,2.1
RedBluff,2014-06-08,Daily,2013,0,NA,2013,45,122,2013,16975,53-115,2014,270,38-52,2014,268,60-83,9160,17.4,2.2
RedBluff,2014-06-09,Daily,2013,0,NA,2013,0,NA,2013,11498,53-110,2014,131,46-52,2014,86,72-77,9140,15.8,2.3
RedBluff,2014-06-10,Daily,2013,0,NA,2013,0,NA,2013,15687,54-109,2014,377,39-53,2014,330,66-92,9160,17.2,3.1
RedBluff,2014-06-11,Daily,2013,0,NA,2013,83,119-120,2013,17565,55-110,2014,248,37-52,2014,207,41-81,9160,17.2,2.0
RedBluff,2014-06-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9170,17.1,NA
RedBluff,2014-06-13,Daily,2013,0,NA,2013,92,124-141,2013,24408,55-114,2014,232,48-53,2014,187,54-74,9520,16.3,2.1
RedBluff,2014-06-14,Daily,2013,0,NA,2013,0,NA,2013,27424,56-114,2014,143,43-54,2014,330,54-84,9510,15.9,2.0
RedBluff,2014-06-15,Daily,2013,0,NA,2013,59,123,2013,22766,55-115,2014,59,46,2014,236,71-82,9540,16.0,2.0
RedBluff,2014-06-16,Daily,2013,0,NA,2013,0,NA,2013,21133,56-120,2014,383,49-55,2014,275,65-100,9550,16.4,1.9
RedBluff,2014-06-17,Daily,2013,0,NA,2013,51,127,2013,25054,56-116,2014,255,46-55,2014,152,42-77,9540,16.0,2.0
RedBluff,2014-06-18,Daily,2014,0,NA,2013,0,NA,2013,20028,57-106,2014,138,39-44,2014,545,39-79,9240,16.4,2.3
RedBluff,2014-06-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9220,16.4,NA
RedBluff,2014-06-20,Daily,2014,0,NA,2013,0,NA,2013,13254,57-105,2014,376,51-56,2014,830,33-82,9220,16.6,2.0
RedBluff,2014-06-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9220,16.3,NA
RedBluff,2014-06-22,Daily,2014,0,NA,2013,0,NA,2013,26110,58-107,2014,920,52-57,2014,845,22-79,9160,16.4,3.4
RedBluff,2014-06-23,Daily,2014,0,NA,2013,0,NA,2013,22391,58-119,2014,442,43-57,2014,1101,23-100,9140,16.6,2.1
RedBluff,2014-06-24,Daily,2014,0,NA,2013,0,NA,2013,14123,59-112,2014,678,55-58,2014,601,41-96,9160,16.9,2.1
RedBluff,2014-06-25,Daily,2014,0,NA,2013,0,NA,2013,12535,59-112,2014,725,46-58,2014,643,46-102,9160,16.3,2.8
RedBluff,2014-06-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9170,16.2,NA
RedBluff,2014-06-27,Daily,2014,0,NA,2013,0,NA,2013,7277,60-110,2014,357,32-58,2014,435,25-92,9520,16.7,2.0
RedBluff,2014-06-28,Daily,2014,0,NA,2013,0,NA,2013,5836,60-105,2014,473,46-59,2014,315,24-67,9510,17.2,1.9
RedBluff,2014-06-29,Daily,2014,0,NA,2013,0,NA,2013,7588,60-111,2014,506,52-59,2014,282,22-91,9540,17.1,2.2
RedBluff,2014-06-30,Daily,2014,0,NA,2013,0,NA,2013,8052,62-111,2014,53,59,2014,512,24-95,9550,17.4,2.2
RedBluff,2014-07-01,Daily,2014,0,NA,2013,0,NA,2013,6986,61-113,2014,497,55-60,2014,345,25-85,9540,17.7,1.8
RedBluff,2014-07-02,Daily,2014,0,NA,2013,0,NA,2013,5477,62-109,2014,303,52-60,2014,396,26-91,10400,17.2,2.3
RedBluff,2014-07-03,Daily,2014,0,NA,2013,0,NA,2013,6792,63-111,2014,131,55-61,2014,320,59-84,9980,17.2,1.8
RedBluff,2014-07-04,Daily,2014,0,NA,2013,0,NA,2013,7420,64-115,2014,58,61,2014,287,50-92,9970,17.2,2.5
RedBluff,2014-07-05,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9970,16.8,NA
RedBluff,2014-07-06,Daily,2014,0,NA,2013,0,NA,2013,7000,63-116,2014,0,NA,2014,274,26-86,9970,16.8,2.0
RedBluff,2014-07-07,Daily,2014,57,34,2013,0,NA,2013,6281,66-119,2014,228,61-62,2014,286,40-86,9970,16.7,1.7
RedBluff,2014-07-08,Daily,2014,0,NA,2013,0,NA,2013,6796,65-110,2014,234,55-62,2014,351,43-82,9980,16.2,1.6
RedBluff,2014-07-09,Daily,2014,0,NA,2013,0,NA,2013,8443,66-115,2014,229,56-64,2014,171,64-79,10000,16.3,1.7
RedBluff,2014-07-10,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10300,16.8,NA
RedBluff,2014-07-11,Daily,2014,0,NA,2013,0,NA,2013,15367,65-114,2014,257,62-64,2014,257,45-56,10000,16.9,1.9
RedBluff,2014-07-12,Daily,2014,0,NA,2013,0,NA,2013,12991,66-115,2014,239,62-65,2014,357,50-99,10100,16.8,2.0
RedBluff,2014-07-13,Daily,2014,0,NA,2013,0,NA,2013,7674,66-111,2014,404,62-65,2014,231,56-91,10100,17.1,1.7
