Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2017-04-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31300,10.8,NA
RedBluff,2017-04-17,Daily,2016,0,NA,2016,1551,84-88,2016,3701,54-81,2017,3601,31-37,2017,0,NA,31600,10.7,17.7
RedBluff,2017-04-18,Daily,2016,0,NA,2016,2563,83-92,2016,7295,58-83,2017,860,35-37,2017,0,NA,32400,11.4,17.2
RedBluff,2017-04-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36462,11.5,NA
RedBluff,2017-04-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37748,11.6,NA
RedBluff,2017-04-21,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39668,11.7,NA
RedBluff,2017-04-22,Daily,2016,0,NA,2016,0,NA,2016,1503806,58-83,2017,0,NA,2017,0,NA,37990,11.9,18
RedBluff,2017-04-23,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36942,12.0,NA
RedBluff,2017-04-24,Daily,2016,0,NA,2016,4320,86-94,2016,191661,55-85,2017,0,NA,2017,0,NA,35548,11.7,18.3
RedBluff,2017-04-25,Daily,2016,0,NA,2016,0,NA,2016,58210,66-85,2017,0,NA,2017,0,NA,36263,11.3,17.4
RedBluff,2017-04-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34173,11.5,NA
RedBluff,2017-04-27,Daily,2016,0,NA,2016,7063,89-100,2016,103702,61-88,2017,666,35-37,2017,0,NA,26143,11.8,12.2
RedBluff,2017-04-28,Daily,2016,0,NA,2016,8111,89-105,2016,134760,59-88,2017,2093,33-37,2017,277,65-70,23111,12.2,12
RedBluff,2017-04-29,Daily,2016,0,NA,2016,4596,90-96,2016,106429,53-89,2017,1210,34-40,2017,229,53-76,19452,12.8,11.2
RedBluff,2017-04-30,Daily,2016,0,NA,2016,7451,90-105,2016,74931,47-89,2017,296,35-37,2017,117,48,17274,13.6,11.1
RedBluff,2017-05-01,Daily,2016,0,NA,2016,5460,91-100,2016,73331,62-90,2017,102,37,2017,97,60,15082,14.5,10.4
RedBluff,2017-05-02,Daily,2016,0,NA,2016,5570,92-106,2016,40639,53-91,2017,0,NA,2017,234,54-73,13348,15.3,9.2
RedBluff,2017-05-03,Daily,2016,0,NA,2016,4067,92-110,2016,33783,60-91,2017,0,NA,2017,197,26-81,12201,16.1,9
RedBluff,2017-05-04,Daily,2016,0,NA,2016,3441,93-111,2016,24692,66-92,2017,0,NA,2017,258,39-78,11107,16.7,10.3
RedBluff,2017-05-05,Daily,2016,0,NA,2016,3132,93-112,2016,23076,50-92,2017,124,35-37,2017,374,41-81,10344,16.8,9
RedBluff,2017-05-06,Daily,2016,0,NA,2016,1254,94-104,2016,14922,63-93,2017,0,NA,2017,132,57-60,9601,15.8,11.7
RedBluff,2017-05-07,Daily,2016,0,NA,2016,1189,95-109,2016,10097,62-94,2017,56,36,2017,113,57-67,8979,14.4,10.4
RedBluff,2017-05-08,Daily,2016,0,NA,2016,3492,95-114,2016,29488,62-94,2017,91,37,2017,103,78,15122,13.5,10.1
RedBluff,2017-05-09,Daily,2016,0,NA,2016,1258,96-106,2016,37501,54-95,2017,0,NA,2017,290,73-84,16046,14.1,9.7
RedBluff,2017-05-10,Daily,2016,0,NA,2016,1350,96-105,2016,27766,52-95,2017,69,35,2017,0,NA,15870,14.3,9.7
RedBluff,2017-05-11,Daily,2016,0,NA,2016,947,97-111,2016,23351,61-96,2017,0,NA,2017,0,NA,15950,14.0,8.4
RedBluff,2017-05-12,Daily,2016,0,NA,2016,720,98-111,2016,17257,60-96,2017,52,34,2017,0,NA,15751,13.1,8.7
RedBluff,2017-05-13,Daily,2016,0,NA,2016,415,99-111,2016,14615,52-96,2017,53,37,2017,0,NA,15575,12.8,7.8
RedBluff,2017-05-14,Daily,2016,0,NA,2016,352,99-111,2016,23675,50-98,2017,44,36,2017,45,76,15377,13.0,8.2
RedBluff,2017-05-15,Daily,2016,0,NA,2016,473,100-108,2016,21228,58-99,2017,40,37,2017,0,NA,15465,13.4,7.9
RedBluff,2017-05-16,Daily,2016,0,NA,2016,693,100-122,2016,17490,55-98,2017,91,34-44,2017,46,77,15487,13.1,8.5
RedBluff,2017-05-17,Daily,2016,0,NA,2016,260,101-111,2016,8513,58-100,2017,0,NA,2017,44,28,15112,12.6,8.9
RedBluff,2017-05-18,Daily,2016,0,NA,2016,137,103-111,2016,10713,55-101,2017,0,NA,2017,93,57-66,14958,13.2,8.6
RedBluff,2017-05-19,Daily,2016,0,NA,2016,212,104-109,2016,12590,54-101,2017,0,NA,2017,42,61,14826,13.9,7.4
RedBluff,2017-05-20,Daily,2016,0,NA,2016,170,103-120,2016,11407,51-102,2017,128,37-42,2017,0,NA,14760,14.2,9.7
RedBluff,2017-05-21,Daily,2016,0,NA,2016,128,104-108,2016,9306,49-103,2017,85,35-37,2017,0,NA,14804,14.2,8.3
RedBluff,2017-05-22,Daily,2016,0,NA,2016,86,104,2016,6112,51-102,2017,0,NA,2017,43,73,14782,14.2,8
RedBluff,2017-05-23,Daily,2016,0,NA,2016,226,105-113,2016,8108,54-103,2017,0,NA,2017,0,NA,15046,14.4,8
RedBluff,2017-05-24,Daily,2016,0,NA,2016,42,113,2016,8045,55-105,2017,42,34,2017,0,NA,14848,14.6,8.5
RedBluff,2017-05-25,Daily,2016,0,NA,2016,157,106-118,2016,12444,64-105,2017,52,34,2017,0,NA,14562,14.6,8.6
RedBluff,2017-05-26,Daily,2016,0,NA,2016,80,116-125,2016,8026,50-105,2017,40,47,2017,0,NA,13842,14.7,8.7
RedBluff,2017-05-27,Daily,2016,0,NA,2016,116,108-114,2016,6892,57-106,2017,39,38,2017,0,NA,13165,14.7,9.2
RedBluff,2017-05-28,Daily,2016,0,NA,2016,40,110,2016,6264,65-104,2017,0,NA,2017,0,NA,13022,14.9,9.2
RedBluff,2017-05-29,Daily,2016,0,NA,2016,115,110-112,2016,5966,59-106,2017,0,NA,2017,0,NA,13085,15.1,8.4
RedBluff,2017-05-30,Daily,2016,0,NA,2016,0,NA,2016,5734,63-108,2017,0,NA,2017,74,48-51,13229,14.8,7.7
RedBluff,2017-05-31,Daily,2016,0,NA,2016,331,111-124,2016,5328,65-106,2017,0,NA,2017,0,NA,13244,14.5,7.7
RedBluff,2017-06-01,Daily,2016,0,NA,2016,120,111-113,2016,4579,68-110,2017,0,NA,2017,40,59,13244,14.8,8.3
RedBluff,2017-06-02,Daily,2016,0,NA,2016,50,112,2016,9492,61-111,2017,0,NA,2017,0,NA,13213,15.1,8
RedBluff,2017-06-03,Daily,2016,0,NA,2016,198,115-128,2016,8297,67-111,2017,0,NA,2017,79,27-92,12990,14.9,8.2
RedBluff,2017-06-04,Daily,2016,0,NA,2016,123,114-124,2016,8148,61-111,2017,0,NA,2017,82,20-91,12942,14.9,8.6
RedBluff,2017-06-05,Daily,2016,0,NA,2016,205,114-125,2016,7159,68-113,2017,41,47,2017,0,NA,13181,14.8,7.7
RedBluff,2017-06-06,Daily,2016,0,NA,2016,191,115-120,2016,8297,60-111,2017,0,NA,2017,49,25,13181,14.8,8.7
RedBluff,2017-06-07,Daily,2016,0,NA,2016,39,117,2016,4743,63-111,2017,0,NA,2017,80,25-67,13054,14.7,7.6
RedBluff,2017-06-08,Daily,2016,0,NA,2016,40,131,2016,4724,64-115,2017,0,NA,2017,42,27,12990,13.5,9.5
RedBluff,2017-06-09,Daily,2016,0,NA,2016,0,NA,2016,4256,68-113,2017,0,NA,2017,0,NA,12878,13.4,7.5
RedBluff,2017-06-10,Daily,2016,0,NA,2016,41,125,2016,5362,71-116,2017,0,NA,2017,37,28,12214,13.8,7.3
RedBluff,2017-06-11,Daily,2016,0,NA,2016,39,121,2016,5977,68-114,2017,0,NA,2017,0,NA,12066,13.6,7.4
RedBluff,2017-06-12,Daily,2016,0,NA,2016,0,NA,2016,6884,60-116,2017,0,NA,2017,0,NA,12066,13.7,7.1
RedBluff,2017-06-13,Daily,2016,0,NA,2016,77,121-128,2016,7378,69-117,2017,0,NA,2017,0,NA,12033,14.3,7
RedBluff,2017-06-14,Daily,2016,0,NA,2016,43,130,2016,7157,68-120,2017,0,NA,2017,37,26,11885,14.8,6.8
RedBluff,2017-06-15,Daily,2016,0,NA,2016,0,NA,2016,6512,66-120,2017,0,NA,2017,0,NA,11719,15.2,7
RedBluff,2017-06-16,Daily,2016,0,NA,2016,0,NA,2016,5378,58-113,2017,0,NA,2017,34,24,11669,15.8,6.5
RedBluff,2017-06-17,Daily,2016,0,NA,2016,78,124-128,2016,4836,66-119,2017,39,36,2017,78,27-66,11719,16.0,7.8
RedBluff,2017-06-18,Daily,--,--,--,2016,77,125-130,2016,3419,61-118,2017,0,NA,2017,0,NA,11900,16.4,6.9
RedBluff,2017-06-19,Daily,--,--,--,2016,0,NA,2016,3019,64-113,2017,0,NA,2017,39,26,12100,16.1,7
RedBluff,2017-06-20,Daily,--,--,--,2016,0,NA,2016,3866,62-111,2017,0,NA,2017,0,NA,12400,15.8,7.8
RedBluff,2017-06-21,Daily,--,--,--,2016,41,142,2016,4426,62-121,2017,41,38,2017,0,NA,12500,16.1,8.2
RedBluff,2017-06-22,Daily,--,--,--,2016,0,NA,2016,4030,67-111,2017,36,37,2017,0,NA,12300,16.1,7
RedBluff,2017-06-23,Daily,--,--,--,2016,62,135,2016,1918,71-107,2017,0,NA,2017,0,NA,12100,15.6,7.1
RedBluff,2017-06-24,Daily,--,--,--,2016,0,NA,2016,1701,71-110,2017,0,NA,2017,0,NA,12000,15.5,7.3
RedBluff,2017-06-25,Daily,--,--,--,2016,0,NA,2016,2312,70-110,2017,0,NA,2017,0,NA,11900,15.8,7.5
RedBluff,2017-06-26,Daily,--,--,--,2016,0,NA,2016,1952,73-123,2017,0,NA,2017,0,NA,11900,15.5,6.5
RedBluff,2017-06-27,Daily,--,--,--,2016,0,NA,2016,1976,62-102,2017,0,NA,2017,0,NA,12000,13.82,6.3
RedBluff,2017-06-28,Daily,--,--,--,2016,0,NA,2016,2325,62-116,2017,0,NA,2017,0,NA,11900,14.02,6.3
RedBluff,2017-06-29,Daily,--,--,--,2016,0,NA,2016,830,73-107,2017,0,NA,2017,0,NA,11800,14.10,6.5
RedBluff,2017-06-30,Daily,--,--,--,2016,0,NA,2016,1513,79-118,2017,0,NA,2017,0,NA,11800,14.05,7
RedBluff,2017-07-01,Daily,2017,0,NA,2016,0,NA,2016,1558,61-122,2017,69,42,2017,0,NA,11700,14.15,5.9
RedBluff,2017-07-02,Daily,2017,0,NA,2016,0,NA,2016,940,67-104,2017,0,NA,2017,0,NA,11669,15.5,6.1
RedBluff,2017-07-03,Daily,2017,0,NA,2016,0,NA,2016,1302,84-102,2017,79,58,2017,89,92,11785,15.5,6.1
RedBluff,2017-07-04,Daily,2017,0,NA,2016,0,NA,2016,1627,72-105,2017,0,NA,2017,0,NA,11669,15.4,6.3
RedBluff,2017-07-05,Daily,2017,0,NA,2016,0,NA,2016,1652,71-109,2017,79,54,2017,0,NA,11669,15.2,5.6
RedBluff,2017-07-06,Daily,2017,0,NA,2016,0,NA,2016,1129,83-103,2017,75,59,2017,0,NA,11636,15.1,5.9
RedBluff,2017-07-07,Daily,2017,0,NA,2016,0,NA,2016,1305,68-121,2017,0,NA,2017,0,NA,11636,15.2,5.1
RedBluff,2017-07-08,Daily,2017,0,NA,2016,0,NA,2016,1635,64-115,2017,0,NA,2017,0,NA,11652,15.2,5.6
RedBluff,2017-07-09,Daily,2017,0,NA,2016,0,NA,2016,1196,80-117,2017,0,NA,2017,0,NA,11552,15.1,5.6
RedBluff,2017-07-10,Daily,2017,0,NA,2016,0,NA,2016,882,79-111,2017,0,NA,2017,0,NA,11519,15.1,5.2
RedBluff,2017-07-11,Daily,2017,0,NA,2016,0,NA,2016,1464,72-105,2017,0,NA,2017,0,NA,12132,15.2,5
RedBluff,2017-07-12,Daily,2017,52,34,2016,0,NA,2016,1118,74-104,2017,0,NA,2017,0,NA,11502,15.2,5.4
RedBluff,2017-07-13,Daily,2017,0,NA,2016,0,NA,2016,1129,68-106,2017,0,NA,2017,0,NA,11452,15.3,4.8
RedBluff,2017-07-14,Daily,2017,0,NA,2016,0,NA,2016,1165,76-112,2017,0,NA,2017,0,NA,11652,15.2,5
RedBluff,2017-07-15,Daily,2017,109,33-36,2016,0,NA,2016,1322,70-110,2017,0,NA,2017,0,NA,11619,15.3,5.1
RedBluff,2017-07-16,Daily,2017,0,NA,2016,0,NA,2016,584,78-108,2017,0,NA,2017,0,NA,11619,15.3,5.1
RedBluff,2017-07-17,Daily,2017,0,NA,2016,0,NA,2016,228,76-88,2017,0,NA,2017,0,NA,11519,15.2,4.7
RedBluff,2017-07-18,Daily,2017,90,29,2016,0,NA,2016,630,79-114,2017,0,NA,2017,0,NA,11519,15.1,4.7
RedBluff,2017-07-19,Daily,2017,0,NA,2016,0,NA,2016,81,106,2017,0,NA,2017,81,58,11468,14.9,4.6
RedBluff,2017-07-20,Daily,2017,0,NA,2016,0,NA,2016,178,76-87,2017,0,NA,2017,85,25,11502,15.0,4.9
RedBluff,2017-07-21,Daily,2017,0,NA,2016,0,NA,2016,82,117,2017,0,NA,2017,82,36,11485,15.1,4.5
RedBluff,2017-07-22,Daily,2017,174,34,2016,0,NA,2016,87,109,2017,0,NA,2017,87,88,11485,15.1,5.1
RedBluff,2017-07-23,Daily,2017,64,35,2016,0,NA,2016,498,81-105,2017,0,NA,2017,0,NA,11452,15.2,4.3
RedBluff,2017-07-24,Daily,2017,48,35,2016,0,NA,2016,344,72-107,2017,0,NA,2017,0,NA,11351,14.9,4.6
RedBluff,2017-07-25,Daily,2017,54,33,2016,0,NA,2016,250,76-100,2017,0,NA,2017,0,NA,11452,14.9,4.5
